Test ACC,Test F1,Test AUC,epoch,adj_parameter,repeat_idx
0.49056603773584906,0.03571428571428571,0.7294117647058824,0,7,0
0.7169811320754716,0.7413793103448276,0.7729055258467024,50,7,0
0.6886792452830188,0.7518796992481203,0.8349376114081996,100,7,0
0.7169811320754716,0.765625,0.8520499108734404,150,7,0
0.7547169811320755,0.7868852459016393,0.8638146167557932,200,7,0
0.8018867924528302,0.7741935483870968,0.8680926916221033,250,7,0
0.7641509433962265,0.7863247863247863,0.8602495543672014,300,7,0
0.7547169811320755,0.7903225806451613,0.867379679144385,350,7,0
0.8113207547169812,0.8214285714285714,0.8677361853832442,400,7,0
0.7830188679245284,0.7526881720430108,0.8734402852049911,450,7,0
0.7830188679245284,0.7927927927927928,0.8563279857397504,500,7,0
0.7924528301886793,0.819672131147541,0.8563279857397506,550,7,0
0.7358490566037735,0.6666666666666666,0.8770053475935828,600,7,0
0.7830188679245284,0.7628865979381443,0.8680926916221035,650,7,0
0.8018867924528302,0.7878787878787878,0.8720142602495544,700,7,0
0.7735849056603774,0.75,0.8609625668449197,750,7,0
0.7641509433962265,0.7619047619047619,0.8520499108734403,800,7,0
0.7641509433962265,0.7663551401869159,0.8602495543672014,850,7,0
0.7547169811320755,0.7719298245614035,0.861675579322638,900,7,0
0.7830188679245284,0.7964601769911505,0.8655971479500891,950,7,0
0.7735849056603774,0.7818181818181819,0.8620320855614974,1000,7,0
0.7547169811320755,0.7758620689655172,0.8402852049910874,1050,7,0
0.7547169811320755,0.7346938775510204,0.8467023172905526,1100,7,0
0.7452830188679245,0.7157894736842105,0.8445632798573974,1150,7,0
0.7358490566037735,0.6888888888888889,0.8516934046345811,1200,7,0
0.7735849056603774,0.7551020408163265,0.8481283422459893,1250,7,0
0.7830188679245284,0.7850467289719626,0.8598930481283422,1300,7,0
0.7641509433962265,0.7747747747747747,0.8556149732620321,1350,7,0
0.7547169811320755,0.7719298245614035,0.8470588235294118,1400,7,0
0.7735849056603774,0.76,0.8474153297682708,1450,7,0
0.7547169811320755,0.7868852459016393,0.849910873440285,1500,7,0
0.7452830188679245,0.7692307692307693,0.8131907308377897,1550,7,0
0.7452830188679245,0.7610619469026548,0.8424242424242424,1600,7,0
0.7452830188679245,0.7567567567567568,0.8424242424242424,1650,7,0
0.7547169811320755,0.7758620689655172,0.8349376114081996,1700,7,0
0.7547169811320755,0.7636363636363637,0.8352941176470587,1750,7,0
0.7547169811320755,0.7291666666666666,0.8631016042780748,1800,7,0
0.7358490566037735,0.7543859649122807,0.8327985739750445,1850,7,0
0.7358490566037735,0.7307692307692307,0.841711229946524,1900,7,0
0.7358490566037735,0.75,0.8374331550802138,1950,7,0
0.7452830188679245,0.7157894736842105,0.8388591800356506,2000,7,0
0.7641509433962265,0.7474747474747475,0.8606060606060606,2050,7,0
0.7547169811320755,0.7547169811320755,0.8402852049910874,2100,7,0
0.7452830188679245,0.7522935779816514,0.8556149732620321,2150,7,0
0.7075471698113207,0.6666666666666666,0.8310160427807486,2200,7,0
0.7264150943396226,0.7070707070707071,0.843850267379679,2250,7,0
0.7264150943396226,0.6741573033707865,0.8463458110516934,2300,7,0
0.7452830188679245,0.7378640776699029,0.8409982174688058,2350,7,0
0.7264150943396226,0.7010309278350515,0.8442067736185384,2400,7,0
0.7264150943396226,0.7238095238095238,0.8345811051693405,2450,7,0
0.7641509433962265,0.7572815533980582,0.849554367201426,2500,7,0
0.41509433962264153,0.48333333333333334,0.3479500891265597,0,7,1
0.5754716981132075,0.7096774193548387,0.8623885918003564,50,7,1
0.7264150943396226,0.7786259541984732,0.8606060606060607,100,7,1
0.8018867924528302,0.8235294117647058,0.8598930481283422,150,7,1
0.7830188679245284,0.8067226890756303,0.8463458110516935,200,7,1
0.7830188679245284,0.7850467289719626,0.8627450980392156,250,7,1
0.7830188679245284,0.8067226890756303,0.8491978609625668,300,7,1
0.7830188679245284,0.8034188034188035,0.8531194295900177,350,7,1
0.7830188679245284,0.7964601769911505,0.8516934046345811,400,7,1
0.8018867924528302,0.8141592920353983,0.8545454545454544,450,7,1
0.7547169811320755,0.7291666666666666,0.8427807486631016,500,7,1
0.7641509433962265,0.7933884297520661,0.8399286987522282,550,7,1
0.7547169811320755,0.7758620689655172,0.8556149732620322,600,7,1
0.7924528301886793,0.8070175438596491,0.8524064171122995,650,7,1
0.7735849056603774,0.7735849056603774,0.84349376114082,700,7,1
0.7830188679245284,0.8067226890756303,0.8477718360071301,750,7,1
0.7641509433962265,0.7747747747747747,0.8427807486631016,800,7,1
0.7830188679245284,0.7927927927927928,0.845632798573975,850,7,1
0.7641509433962265,0.7899159663865546,0.8342245989304813,900,7,1
0.7547169811320755,0.7547169811320755,0.843850267379679,950,7,1
0.7641509433962265,0.7863247863247863,0.8427807486631016,1000,7,1
0.7452830188679245,0.7652173913043478,0.8445632798573975,1050,7,1
0.7641509433962265,0.7422680412371134,0.8445632798573975,1100,7,1
0.7452830188679245,0.773109243697479,0.8053475935828877,1150,7,1
0.7735849056603774,0.7894736842105263,0.8484848484848485,1200,7,1
0.7358490566037735,0.7254901960784313,0.8374331550802139,1250,7,1
0.7735849056603774,0.7692307692307693,0.8467023172905526,1300,7,1
0.7358490566037735,0.6956521739130435,0.8249554367201426,1350,7,1
0.7735849056603774,0.76,0.8342245989304813,1400,7,1
0.7452830188679245,0.7476635514018691,0.8331550802139037,1450,7,1
0.7452830188679245,0.7768595041322314,0.8203208556149734,1500,7,1
0.7547169811320755,0.7636363636363637,0.8313725490196079,1550,7,1
0.7358490566037735,0.72,0.829590017825312,1600,7,1
0.7452830188679245,0.7522935779816514,0.8317290552584671,1650,7,1
0.7547169811320755,0.7592592592592593,0.843850267379679,1700,7,1
0.7452830188679245,0.7610619469026548,0.8199643493761141,1750,7,1
0.7264150943396226,0.7238095238095238,0.8335115864527628,1800,7,1
0.7641509433962265,0.7524752475247525,0.8213903743315507,1850,7,1
0.7735849056603774,0.7894736842105263,0.8331550802139037,1900,7,1
0.7641509433962265,0.7706422018348624,0.8206773618538324,1950,7,1
0.7547169811320755,0.75,0.8345811051693404,2000,7,1
0.7264150943396226,0.7010309278350515,0.8310160427807487,2050,7,1
0.7358490566037735,0.7254901960784313,0.8153297682709447,2100,7,1
0.7358490566037735,0.7083333333333334,0.8399286987522281,2150,7,1
0.7264150943396226,0.7184466019417476,0.8135472370766489,2200,7,1
0.7452830188679245,0.7096774193548387,0.8228163992869875,2250,7,1
0.7358490566037735,0.7307692307692307,0.8267379679144385,2300,7,1
0.7264150943396226,0.7238095238095238,0.8313725490196078,2350,7,1
0.7264150943396226,0.7070707070707071,0.8163992869875223,2400,7,1
0.7169811320754716,0.6739130434782609,0.8228163992869875,2450,7,1
0.7358490566037735,0.7083333333333334,0.8299465240641711,2500,7,1
0.5943396226415094,0.7189542483660131,0.8399286987522281,0,7,2
0.6792452830188679,0.7536231884057971,0.8352941176470587,50,7,2
0.6981132075471698,0.7647058823529411,0.8459893048128342,100,7,2
0.7452830188679245,0.7692307692307693,0.8584670231729056,150,7,2
0.7641509433962265,0.7863247863247863,0.8598930481283421,200,7,2
0.7830188679245284,0.8,0.8727272727272727,250,7,2
0.7452830188679245,0.7874015748031497,0.8577540106951872,300,7,2
0.7735849056603774,0.8032786885245902,0.8541889483065953,350,7,2
0.7641509433962265,0.7933884297520661,0.8641711229946523,400,7,2
0.7924528301886793,0.7843137254901961,0.8506238859180035,450,7,2
0.7830188679245284,0.8034188034188035,0.8691622103386809,500,7,2
0.7264150943396226,0.768,0.8477718360071301,550,7,2
0.7641509433962265,0.7787610619469026,0.8392156862745097,600,7,2
0.7735849056603774,0.8,0.8563279857397504,650,7,2
0.7547169811320755,0.7903225806451613,0.8491978609625669,700,7,2
0.7830188679245284,0.8034188034188035,0.8545454545454544,750,7,2
0.7547169811320755,0.7833333333333333,0.8352941176470589,800,7,2
0.7641509433962265,0.7474747474747475,0.8591800356506238,850,7,2
0.7547169811320755,0.7678571428571429,0.8345811051693404,900,7,2
0.7358490566037735,0.7358490566037735,0.8367201426024955,950,7,2
0.7452830188679245,0.7567567567567568,0.8402852049910873,1000,7,2
0.7641509433962265,0.782608695652174,0.8431372549019608,1050,7,2
0.7547169811320755,0.75,0.8274509803921567,1100,7,2
0.7264150943396226,0.6947368421052632,0.8199643493761141,1150,7,2
0.7452830188679245,0.7032967032967034,0.831729055258467,1200,7,2
0.7641509433962265,0.7747747747747747,0.8188948306595364,1250,7,2
0.7169811320754716,0.7413793103448276,0.8213903743315507,1300,7,2
0.7547169811320755,0.7719298245614035,0.8117647058823528,1350,7,2
0.7264150943396226,0.6741573033707865,0.8310160427807486,1400,7,2
0.7641509433962265,0.7747747747747747,0.8388591800356506,1450,7,2
0.7358490566037735,0.75,0.8217468805704099,1500,7,2
0.7735849056603774,0.7735849056603774,0.8502673796791443,1550,7,2
0.7924528301886793,0.78,0.8499108734402853,1600,7,2
0.7452830188679245,0.773109243697479,0.8256684491978609,1650,7,2
0.7924528301886793,0.7962962962962963,0.8531194295900177,1700,7,2
0.7452830188679245,0.7692307692307693,0.8324420677361853,1750,7,2
0.7547169811320755,0.7833333333333333,0.8224598930481284,1800,7,2
0.7452830188679245,0.7692307692307693,0.8392156862745098,1850,7,2
0.6886792452830188,0.6373626373626373,0.8110516934046346,1900,7,2
0.7452830188679245,0.7652173913043478,0.82174688057041,1950,7,2
0.7641509433962265,0.7706422018348624,0.8313725490196079,2000,7,2
0.7358490566037735,0.6888888888888889,0.8534759358288769,2050,7,2
0.7264150943396226,0.7184466019417476,0.8285204991087345,2100,7,2
0.7547169811320755,0.7678571428571429,0.8249554367201425,2150,7,2
0.7547169811320755,0.7758620689655172,0.8181818181818182,2200,7,2
0.7452830188679245,0.7652173913043478,0.8349376114081997,2250,7,2
0.7264150943396226,0.7433628318584071,0.8377896613190731,2300,7,2
0.7641509433962265,0.7706422018348624,0.8445632798573973,2350,7,2
0.7641509433962265,0.7619047619047619,0.8477718360071301,2400,7,2
0.7547169811320755,0.717391304347826,0.8488413547237077,2450,7,2
0.7452830188679245,0.7652173913043478,0.8260249554367202,2500,7,2
0.5188679245283019,0.6832298136645962,0.5372549019607844,0,7,3
