Test ACC,Test F1,Test AUC,epoch,fold_idx,adj_parameter,repeat_idx
0.4811320754716981,0.0,0.509090909090909,0,0,10,0
0.5754716981132075,0.3283582089552239,0.7871657754010696,50,0,10,0
0.6981132075471698,0.7538461538461538,0.8652406417112299,100,0,10,0
0.7830188679245284,0.8,0.8741532976827094,150,0,10,0
0.6981132075471698,0.7611940298507462,0.8702317290552584,200,0,10,0
0.7358490566037735,0.78125,0.8584670231729055,250,0,10,0
0.6792452830188679,0.746268656716418,0.8602495543672014,300,0,10,0
0.7641509433962265,0.7967479674796748,0.8680926916221035,350,0,10,0
0.7735849056603774,0.7391304347826086,0.8730837789661318,400,0,10,0
0.7641509433962265,0.7967479674796748,0.8620320855614972,450,0,10,0
0.7264150943396226,0.7751937984496124,0.8559714795008913,500,0,10,0
0.8018867924528302,0.7920792079207921,0.8716577540106952,550,0,10,0
0.7924528301886793,0.7708333333333334,0.8691622103386809,600,0,10,0
0.7735849056603774,0.8,0.8509803921568628,650,0,10,0
0.7641509433962265,0.7933884297520661,0.8459893048128342,700,0,10,0
0.8018867924528302,0.8173913043478261,0.8445632798573975,750,0,10,0
0.7641509433962265,0.7899159663865546,0.8345811051693405,800,0,10,0
0.8018867924528302,0.7835051546391752,0.8541889483065953,850,0,10,0
0.7452830188679245,0.7096774193548387,0.8499108734402853,900,0,10,0
0.7924528301886793,0.8,0.8563279857397504,950,0,10,0
0.7169811320754716,0.765625,0.8402852049910873,1000,0,10,0
0.8113207547169812,0.8148148148148148,0.8652406417112298,1050,0,10,0
0.7547169811320755,0.717391304347826,0.8406417112299466,1100,0,10,0
0.7358490566037735,0.7741935483870968,0.8253119429590019,1150,0,10,0
0.7452830188679245,0.773109243697479,0.8256684491978609,1200,0,10,0
0.7452830188679245,0.7906976744186046,0.8691622103386809,1250,0,10,0
0.7924528301886793,0.8135593220338984,0.8659536541889482,1300,0,10,0
0.7924528301886793,0.8,0.8417112299465239,1350,0,10,0
0.7264150943396226,0.6741573033707865,0.8281639928698753,1400,0,10,0
