Test ACC,Test F1,Test AUC,epoch,fold_idx,adj_parameter,repeat_idx
0.49056603773584906,0.03571428571428571,0.8598930481283422,0,0,9,0
0.6981132075471698,0.6190476190476191,0.8349376114081996,50,0,9,0
0.7452830188679245,0.7874015748031497,0.8705882352941176,100,0,9,0
0.7358490566037735,0.78125,0.8695187165775401,150,0,9,0
0.7735849056603774,0.8032786885245902,0.8645276292335117,200,0,9,0
0.7924528301886793,0.7924528301886793,0.8655971479500891,250,0,9,0
0.7641509433962265,0.7933884297520661,0.8727272727272727,300,0,9,0
0.7830188679245284,0.8,0.8680926916221035,350,0,9,0
0.7641509433962265,0.7933884297520661,0.8570409982174688,400,0,9,0
0.7641509433962265,0.7311827956989247,0.8734402852049911,450,0,9,0
0.7735849056603774,0.7966101694915254,0.8655971479500891,500,0,9,0
0.8018867924528302,0.7961165048543689,0.8570409982174689,550,0,9,0
0.7830188679245284,0.7889908256880734,0.8524064171122995,600,0,9,0
0.8113207547169812,0.8214285714285714,0.8563279857397504,650,0,9,0
0.8018867924528302,0.7789473684210526,0.8762923351158645,700,0,9,0
0.7641509433962265,0.782608695652174,0.859180035650624,750,0,9,0
0.8018867924528302,0.8073394495412844,0.8641711229946524,800,0,9,0
0.7830188679245284,0.8130081300813008,0.8606060606060607,850,0,9,0
0.8301886792452831,0.8333333333333334,0.8581105169340464,900,0,9,0
0.7735849056603774,0.7551020408163265,0.8463458110516934,950,0,9,0
0.7547169811320755,0.7796610169491526,0.8566844919786096,1000,0,9,0
0.8113207547169812,0.8148148148148148,0.8702317290552586,1050,0,9,0
0.7924528301886793,0.8035714285714286,0.8609625668449198,1100,0,9,0
0.7452830188679245,0.7157894736842105,0.8577540106951872,1150,0,9,0
0.7830188679245284,0.8067226890756303,0.8524064171122995,1200,0,9,0
0.8018867924528302,0.8108108108108109,0.8588235294117647,1250,0,9,0
0.7641509433962265,0.7863247863247863,0.8616755793226382,1300,0,9,0
0.7924528301886793,0.7924528301886793,0.8638146167557933,1350,0,9,0
0.7641509433962265,0.7474747474747475,0.851336898395722,1400,0,9,0
0.8018867924528302,0.8037383177570093,0.8638146167557931,1450,0,9,0
0.8018867924528302,0.8141592920353983,0.8570409982174688,1500,0,9,0
0.7547169811320755,0.7758620689655172,0.8491978609625668,1550,0,9,0
0.7735849056603774,0.7692307692307693,0.8495543672014261,1600,0,9,0
0.7358490566037735,0.6818181818181818,0.8591800356506238,1650,0,9,0
0.8018867924528302,0.7961165048543689,0.8670231729055259,1700,0,9,0
0.8018867924528302,0.7920792079207921,0.853475935828877,1750,0,9,0
0.7452830188679245,0.773109243697479,0.8570409982174688,1800,0,9,0
0.8113207547169812,0.8,0.867023172905526,1850,0,9,0
0.7547169811320755,0.717391304347826,0.8648841354723706,1900,0,9,0
0.7547169811320755,0.7758620689655172,0.8659536541889483,1950,0,9,0
0.7735849056603774,0.75,0.8566844919786096,2000,0,9,0
0.7547169811320755,0.7719298245614035,0.8556149732620321,2050,0,9,0
0.7735849056603774,0.75,0.8459893048128342,2100,0,9,0
0.7641509433962265,0.7747747747747747,0.8499108734402853,2150,0,9,0
0.7264150943396226,0.7716535433070866,0.8655971479500891,2200,0,9,0
0.8018867924528302,0.7920792079207921,0.8688057040998217,2250,0,9,0
0.7735849056603774,0.7647058823529411,0.8559714795008913,2300,0,9,0
0.7452830188679245,0.7096774193548387,0.8463458110516934,2350,0,9,0
0.7547169811320755,0.7758620689655172,0.8545454545454545,2400,0,9,0
0.7264150943396226,0.7478260869565218,0.8349376114081997,2450,0,9,0
0.7547169811320755,0.7636363636363637,0.84349376114082,2500,0,9,0
0.660377358490566,0.7096774193548387,0.6753571428571429,0,1,9,0
0.5754716981132075,0.6715328467153284,0.6817857142857142,50,1,9,0
0.660377358490566,0.7049180327868853,0.7117857142857144,100,1,9,0
0.6698113207547169,0.7058823529411765,0.7203571428571428,150,1,9,0
0.6509433962264151,0.6782608695652174,0.7432142857142857,200,1,9,0
0.6792452830188679,0.7017543859649122,0.7514285714285716,250,1,9,0
0.6792452830188679,0.6851851851851852,0.7532142857142857,300,1,9,0
0.6792452830188679,0.6792452830188679,0.7528571428571429,350,1,9,0
0.6792452830188679,0.6909090909090909,0.750357142857143,400,1,9,0
0.660377358490566,0.6538461538461539,0.7535714285714287,450,1,9,0
0.6698113207547169,0.6956521739130435,0.775357142857143,500,1,9,0
0.7075471698113207,0.7102803738317757,0.7625000000000001,550,1,9,0
0.6886792452830188,0.7130434782608696,0.7646428571428571,600,1,9,0
0.6886792452830188,0.6915887850467289,0.7628571428571429,650,1,9,0
0.6886792452830188,0.6796116504854369,0.7578571428571429,700,1,9,0
0.6792452830188679,0.6851851851851852,0.7628571428571428,750,1,9,0
0.6886792452830188,0.6451612903225806,0.7582142857142857,800,1,9,0
0.6509433962264151,0.5647058823529412,0.7332142857142857,850,1,9,0
0.6792452830188679,0.711864406779661,0.7642857142857142,900,1,9,0
0.6792452830188679,0.7068965517241379,0.7685714285714285,950,1,9,0
0.6981132075471698,0.68,0.7707142857142857,1000,1,9,0
0.7169811320754716,0.7115384615384616,0.7753571428571429,1050,1,9,0
0.6792452830188679,0.6136363636363636,0.7507142857142857,1100,1,9,0
0.6792452830188679,0.6382978723404256,0.7557142857142858,1150,1,9,0
0.6981132075471698,0.6666666666666666,0.7464285714285714,1200,1,9,0
0.6698113207547169,0.6902654867256637,0.7489285714285714,1250,1,9,0
0.6415094339622641,0.6724137931034483,0.7514285714285714,1300,1,9,0
0.6981132075471698,0.68,0.7600000000000001,1350,1,9,0
0.6886792452830188,0.6666666666666666,0.7414285714285715,1400,1,9,0
0.6792452830188679,0.6792452830188679,0.7542857142857143,1450,1,9,0
0.6886792452830188,0.6972477064220184,0.7875,1500,1,9,0
0.7075471698113207,0.651685393258427,0.7903571428571428,1550,1,9,0
0.6886792452830188,0.6526315789473685,0.7660714285714286,1600,1,9,0
0.6886792452830188,0.6292134831460674,0.7607142857142857,1650,1,9,0
0.6981132075471698,0.673469387755102,0.76,1700,1,9,0
0.7075471698113207,0.6868686868686869,0.7660714285714285,1750,1,9,0
0.6509433962264151,0.5542168674698795,0.7367857142857143,1800,1,9,0
0.6981132075471698,0.6521739130434783,0.7671428571428571,1850,1,9,0
0.6698113207547169,0.6067415730337079,0.7628571428571429,1900,1,9,0
0.7264150943396226,0.7339449541284404,0.7821428571428571,1950,1,9,0
0.6792452830188679,0.66,0.7610714285714286,2000,1,9,0
0.6886792452830188,0.6972477064220184,0.7703571428571429,2050,1,9,0
0.7075471698113207,0.6804123711340206,0.7542857142857143,2100,1,9,0
0.6792452830188679,0.6304347826086957,0.755,2150,1,9,0
0.6886792452830188,0.6857142857142857,0.7653571428571428,2200,1,9,0
0.7075471698113207,0.6804123711340206,0.7553571428571428,2250,1,9,0
0.6792452830188679,0.6222222222222222,0.7503571428571428,2300,1,9,0
0.6886792452830188,0.6451612903225806,0.7578571428571429,2350,1,9,0
0.6698113207547169,0.7058823529411765,0.7882142857142856,2400,1,9,0
0.6886792452830188,0.7027027027027027,0.7857142857142857,2450,1,9,0
0.7358490566037735,0.72,0.7610714285714285,2500,1,9,0
0.5754716981132075,0.7305389221556886,0.7220400728597449,0,2,9,0
0.6509433962264151,0.6542056074766355,0.7464480874316939,50,2,9,0
0.6415094339622641,0.6274509803921569,0.7519125683060109,100,2,9,0
0.660377358490566,0.6785714285714286,0.7584699453551912,150,2,9,0
0.6792452830188679,0.711864406779661,0.7493624772313296,200,2,9,0
0.6415094339622641,0.6274509803921569,0.7664845173041894,250,2,9,0
0.6792452830188679,0.7017543859649122,0.7599271402550091,300,2,9,0
0.6698113207547169,0.6728971962616822,0.7591985428051001,350,2,9,0
0.6698113207547169,0.6788990825688074,0.7675774134790527,400,2,9,0
0.6698113207547169,0.6666666666666666,0.7420765027322404,450,2,9,0
0.660377358490566,0.660377358490566,0.7690346083788706,500,2,9,0
0.7169811320754716,0.75,0.7712204007285974,550,2,9,0
0.6509433962264151,0.6605504587155964,0.7690346083788707,600,2,9,0
0.660377358490566,0.660377358490566,0.7537340619307832,650,2,9,0
0.6509433962264151,0.6542056074766355,0.7479052823315118,700,2,9,0
0.660377358490566,0.64,0.7413479052823314,750,2,9,0
0.660377358490566,0.64,0.7449908925318761,800,2,9,0
0.660377358490566,0.660377358490566,0.7683060109289617,850,2,9,0
0.6509433962264151,0.6542056074766355,0.7555555555555555,900,2,9,0
0.6226415094339622,0.5833333333333334,0.7409836065573769,950,2,9,0
0.6792452830188679,0.6909090909090909,0.765391621129326,1000,2,9,0
0.660377358490566,0.64,0.7391621129326047,1050,2,9,0
0.6415094339622641,0.6274509803921569,0.7471766848816028,1100,2,9,0
0.6226415094339622,0.5833333333333334,0.7500910746812387,1150,2,9,0
0.6509433962264151,0.6542056074766355,0.7595628415300546,1200,2,9,0
0.6698113207547169,0.6788990825688074,0.7522768670309653,1250,2,9,0
0.6320754716981132,0.6285714285714286,0.7497267759562841,1300,2,9,0
0.6509433962264151,0.6605504587155964,0.7406193078324225,1350,2,9,0
0.6509433962264151,0.6336633663366337,0.7256830601092896,1400,2,9,0
0.6320754716981132,0.6422018348623854,0.7420765027322404,1450,2,9,0
0.6509433962264151,0.672566371681416,0.7446265938069216,1500,2,9,0
0.660377358490566,0.6470588235294118,0.7362477231329689,1550,2,9,0
0.6320754716981132,0.5979381443298969,0.7402550091074681,1600,2,9,0
0.6698113207547169,0.6846846846846847,0.7595628415300546,1650,2,9,0
0.6509433962264151,0.6262626262626263,0.7570127504553734,1700,2,9,0
0.6415094339622641,0.6415094339622641,0.7449908925318761,1750,2,9,0
0.6226415094339622,0.574468085106383,0.740983606557377,1800,2,9,0
0.6509433962264151,0.6336633663366337,0.7508196721311475,1850,2,9,0
0.6792452830188679,0.7068965517241379,0.7489981785063753,1900,2,9,0
0.6698113207547169,0.6728971962616822,0.7413479052823314,1950,2,9,0
0.6509433962264151,0.6407766990291263,0.7500910746812386,2000,2,9,0
0.6415094339622641,0.5869565217391305,0.727504553734062,2050,2,9,0
0.660377358490566,0.6470588235294118,0.7311475409836066,2100,2,9,0
0.6698113207547169,0.7008547008547008,0.740983606557377,2150,2,9,0
0.6415094339622641,0.6346153846153846,0.7522768670309653,2200,2,9,0
0.6415094339622641,0.6122448979591837,0.7413479052823314,2250,2,9,0
0.660377358490566,0.625,0.7489981785063752,2300,2,9,0
0.660377358490566,0.6538461538461539,0.7428051001821494,2350,2,9,0
0.660377358490566,0.6538461538461539,0.7657559198542804,2400,2,9,0
0.6415094339622641,0.6346153846153846,0.7373406193078325,2450,2,9,0
0.6509433962264151,0.6407766990291263,0.7431693989071038,2500,2,9,0
0.5188679245283019,0.6832298136645962,0.21069518716577537,0,0,9,1
0.5283018867924528,0.6753246753246753,0.5525846702317291,50,0,9,1
0.5754716981132075,0.697986577181208,0.8720142602495543,100,0,9,1
0.7169811320754716,0.7727272727272727,0.8802139037433155,150,0,9,1
0.7547169811320755,0.7903225806451613,0.8873440285204991,200,0,9,1
0.7358490566037735,0.7704918032786885,0.8777183600713013,250,0,9,1
0.8207547169811321,0.8288288288288288,0.8802139037433155,300,0,9,1
0.7452830188679245,0.7768595041322314,0.8741532976827094,350,0,9,1
0.7924528301886793,0.8103448275862069,0.8855614973262033,400,0,9,1
0.7735849056603774,0.7333333333333333,0.8891265597147949,450,0,9,1
0.7924528301886793,0.8103448275862069,0.873083778966132,500,0,9,1
0.7641509433962265,0.7899159663865546,0.8720142602495543,550,0,9,1
0.7924528301886793,0.8135593220338984,0.8784313725490196,600,0,9,1
0.8018867924528302,0.8173913043478261,0.863458110516934,650,0,9,1
0.8018867924528302,0.8141592920353983,0.873083778966132,700,0,9,1
0.8113207547169812,0.803921568627451,0.8723707664884136,750,0,9,1
0.8018867924528302,0.7878787878787878,0.881283422459893,800,0,9,1
0.7735849056603774,0.7966101694915254,0.8759358288770053,850,0,9,1
0.8207547169811321,0.819047619047619,0.8745098039215686,900,0,9,1
0.7735849056603774,0.7966101694915254,0.8627450980392156,950,0,9,1
0.8113207547169812,0.8245614035087719,0.8734402852049911,1000,0,9,1
0.7830188679245284,0.7964601769911505,0.8659536541889483,1050,0,9,1
0.7452830188679245,0.7874015748031497,0.859536541889483,1100,0,9,1
0.8113207547169812,0.8148148148148148,0.8666666666666666,1150,0,9,1
0.8018867924528302,0.7920792079207921,0.8688057040998217,1200,0,9,1
0.7924528301886793,0.7755102040816326,0.8798573975044564,1250,0,9,1
0.7830188679245284,0.8067226890756303,0.855258467023173,1300,0,9,1
0.7735849056603774,0.76,0.8620320855614972,1350,0,9,1
0.7924528301886793,0.8103448275862069,0.8566844919786095,1400,0,9,1
0.7924528301886793,0.7659574468085106,0.8805704099821746,1450,0,9,1
0.7641509433962265,0.7422680412371134,0.8459893048128343,1500,0,9,1
0.7735849056603774,0.7735849056603774,0.8442067736185382,1550,0,9,1
0.7924528301886793,0.8,0.8541889483065954,1600,0,9,1
0.8018867924528302,0.8073394495412844,0.8759358288770054,1650,0,9,1
0.8018867924528302,0.8108108108108109,0.8759358288770053,1700,0,9,1
0.7924528301886793,0.7924528301886793,0.8663101604278074,1750,0,9,1
0.8113207547169812,0.8148148148148148,0.8695187165775401,1800,0,9,1
0.8113207547169812,0.8181818181818182,0.8570409982174688,1850,0,9,1
0.7452830188679245,0.7804878048780488,0.855258467023173,1900,0,9,1
0.7264150943396226,0.6588235294117647,0.8648841354723708,1950,0,9,1
0.7830188679245284,0.7850467289719626,0.8549019607843137,2000,0,9,1
0.7452830188679245,0.7032967032967034,0.8755793226381461,2050,0,9,1
0.839622641509434,0.8380952380952381,0.8638146167557933,2100,0,9,1
0.8301886792452831,0.8301886792452831,0.8837789661319072,2150,0,9,1
0.7641509433962265,0.7899159663865546,0.8566844919786095,2200,0,9,1
0.7924528301886793,0.7962962962962963,0.8527629233511588,2250,0,9,1
0.8113207547169812,0.7916666666666666,0.8702317290552585,2300,0,9,1
0.7830188679245284,0.7628865979381443,0.8677361853832443,2350,0,9,1
0.7641509433962265,0.7787610619469026,0.8395721925133691,2400,0,9,1
0.7547169811320755,0.7719298245614035,0.8459893048128342,2450,0,9,1
0.8113207547169812,0.8148148148148148,0.8527629233511586,2500,0,9,1
0.32075471698113206,0.4626865671641791,0.19392857142857145,0,1,9,1
0.4716981132075472,0.6410256410256411,0.5760714285714286,50,1,9,1
0.5188679245283019,0.6530612244897959,0.6610714285714285,100,1,9,1
0.6320754716981132,0.6976744186046512,0.7124999999999999,150,1,9,1
0.6792452830188679,0.7213114754098361,0.7332142857142857,200,1,9,1
0.660377358490566,0.7,0.7567857142857143,250,1,9,1
