Test ACC,Test F1,Test AUC,epoch,adj_parameter,repeat_idx
0.5471698113207547,0.25,0.6976827094474153,0,10,0
0.6226415094339622,0.7297297297297297,0.6723707664884135,50,10,0
0.5943396226415094,0.7152317880794702,0.7668449197860963,100,10,0
0.6886792452830188,0.762589928057554,0.8413547237076648,150,10,0
0.7075471698113207,0.7633587786259542,0.8552584670231729,200,10,0
0.7358490566037735,0.78125,0.8677361853832443,250,10,0
0.7169811320754716,0.7692307692307693,0.8702317290552585,300,10,0
0.7358490566037735,0.7704918032786885,0.8652406417112299,350,10,0
0.7169811320754716,0.7619047619047619,0.8659536541889483,400,10,0
0.7358490566037735,0.78125,0.8527629233511587,450,10,0
0.7358490566037735,0.7704918032786885,0.8602495543672014,500,10,0
0.7830188679245284,0.7850467289719626,0.8620320855614974,550,10,0
0.7830188679245284,0.7889908256880734,0.8609625668449198,600,10,0
0.8018867924528302,0.7878787878787878,0.8648841354723708,650,10,0
0.7264150943396226,0.7642276422764228,0.851336898395722,700,10,0
0.7830188679245284,0.7722772277227723,0.8481283422459893,750,10,0
0.7924528301886793,0.8103448275862069,0.8577540106951872,800,10,0
0.7924528301886793,0.8135593220338984,0.8581105169340464,850,10,0
0.7924528301886793,0.78,0.8467023172905526,900,10,0
0.7924528301886793,0.7843137254901961,0.8481283422459892,950,10,0
0.7924528301886793,0.7843137254901961,0.8598930481283423,1000,10,0
0.7924528301886793,0.8103448275862069,0.8602495543672015,1050,10,0
0.7924528301886793,0.8035714285714286,0.8509803921568626,1100,10,0
0.8113207547169812,0.7959183673469388,0.8566844919786097,1150,10,0
0.7830188679245284,0.7964601769911505,0.8474153297682709,1200,10,0
0.7641509433962265,0.782608695652174,0.8427807486631016,1250,10,0
0.7452830188679245,0.784,0.8741532976827094,1300,10,0
0.7641509433962265,0.7863247863247863,0.8538324420677362,1350,10,0
0.7830188679245284,0.7927927927927928,0.8559714795008913,1400,10,0
0.7358490566037735,0.7741935483870968,0.8203208556149734,1450,10,0
0.7924528301886793,0.78,0.8563279857397506,1500,10,0
0.8113207547169812,0.8245614035087719,0.8627450980392156,1550,10,0
0.7547169811320755,0.7868852459016393,0.8424242424242424,1600,10,0
0.7924528301886793,0.7843137254901961,0.8342245989304814,1650,10,0
0.7547169811320755,0.7833333333333333,0.8431372549019607,1700,10,0
0.7735849056603774,0.7551020408163265,0.8581105169340463,1750,10,0
0.7924528301886793,0.7924528301886793,0.8488413547237077,1800,10,0
0.7547169811320755,0.7833333333333333,0.853475935828877,1850,10,0
0.7924528301886793,0.8,0.8534759358288769,1900,10,0
0.6981132075471698,0.6363636363636364,0.8424242424242424,1950,10,0
0.7830188679245284,0.7578947368421053,0.8688057040998217,2000,10,0
0.8113207547169812,0.7959183673469388,0.8573975044563279,2050,10,0
0.7830188679245284,0.7850467289719626,0.8424242424242424,2100,10,0
0.7641509433962265,0.7706422018348624,0.8213903743315508,2150,10,0
0.7924528301886793,0.7924528301886793,0.8431372549019608,2200,10,0
0.7735849056603774,0.7966101694915254,0.855258467023173,2250,10,0
0.7358490566037735,0.7777777777777778,0.8577540106951872,2300,10,0
0.7924528301886793,0.8,0.8438502673796792,2350,10,0
0.8018867924528302,0.7835051546391752,0.8602495543672014,2400,10,0
0.7641509433962265,0.7619047619047619,0.8424242424242425,2450,10,0
0.7924528301886793,0.8103448275862069,0.8666666666666667,2500,10,0
0.4811320754716981,0.0,0.4955436720142602,0,10,1
0.6886792452830188,0.7591240875912408,0.8766488413547238,50,10,1
0.7169811320754716,0.765625,0.8702317290552585,100,10,1
0.7358490566037735,0.7846153846153846,0.865597147950089,150,10,1
0.7452830188679245,0.7874015748031497,0.863458110516934,200,10,1
0.7924528301886793,0.8035714285714286,0.8670231729055259,250,10,1
0.7452830188679245,0.7804878048780488,0.8652406417112299,300,10,1
0.7452830188679245,0.7874015748031497,0.8670231729055258,350,10,1
0.7735849056603774,0.7857142857142857,0.8680926916221035,400,10,1
0.7735849056603774,0.8,0.867379679144385,450,10,1
0.7830188679245284,0.7722772277227723,0.8581105169340464,500,10,1
0.7735849056603774,0.7931034482758621,0.8549019607843138,550,10,1
0.7641509433962265,0.7933884297520661,0.8602495543672014,600,10,1
0.7641509433962265,0.7252747252747253,0.8595365418894831,650,10,1
0.7641509433962265,0.7663551401869159,0.8459893048128342,700,10,1
0.8207547169811321,0.8347826086956521,0.8723707664884136,750,10,1
0.7924528301886793,0.7884615384615384,0.8474153297682709,800,10,1
0.7924528301886793,0.7924528301886793,0.8620320855614974,850,10,1
0.8113207547169812,0.8148148148148148,0.8474153297682709,900,10,1
0.7830188679245284,0.7889908256880734,0.8481283422459893,950,10,1
0.7924528301886793,0.7708333333333334,0.8438502673796792,1000,10,1
0.7924528301886793,0.8103448275862069,0.8659536541889482,1050,10,1
0.7641509433962265,0.7967479674796748,0.8470588235294116,1100,10,1
0.7735849056603774,0.8,0.8506238859180035,1150,10,1
0.8113207547169812,0.8,0.8481283422459893,1200,10,1
0.7547169811320755,0.7796610169491526,0.851336898395722,1250,10,1
0.7735849056603774,0.7894736842105263,0.8295900178253119,1300,10,1
0.7924528301886793,0.8035714285714286,0.8541889483065953,1350,10,1
0.7547169811320755,0.7796610169491526,0.8402852049910873,1400,10,1
0.7358490566037735,0.6744186046511628,0.8566844919786096,1450,10,1
0.8018867924528302,0.8037383177570093,0.8506238859180036,1500,10,1
0.7735849056603774,0.7966101694915254,0.8474153297682709,1550,10,1
0.8207547169811321,0.8288288288288288,0.8431372549019608,1600,10,1
0.7547169811320755,0.717391304347826,0.8520499108734403,1650,10,1
0.7547169811320755,0.7833333333333333,0.8406417112299466,1700,10,1
0.7924528301886793,0.8103448275862069,0.8484848484848485,1750,10,1
0.7075471698113207,0.6436781609195402,0.8459893048128342,1800,10,1
0.7075471698113207,0.7703703703703704,0.855258467023173,1850,10,1
0.7264150943396226,0.7642276422764228,0.8420677361853832,1900,10,1
0.7547169811320755,0.7833333333333333,0.8520499108734403,1950,10,1
0.7924528301886793,0.7659574468085106,0.8481283422459893,2000,10,1
0.8018867924528302,0.7789473684210526,0.8527629233511586,2050,10,1
0.7924528301886793,0.7843137254901961,0.8566844919786096,2100,10,1
0.7641509433962265,0.7368421052631579,0.8566844919786095,2150,10,1
