Test ACC,Test F1,Test AUC,epoch,fold_idx,adj_parameter,repeat_idx
0.5377358490566038,0.6918238993710691,0.8089126559714794,0,0,2,0
0.660377358490566,0.75,0.9001782531194296,50,0,2,0
0.7830188679245284,0.8130081300813008,0.9208556149732621,100,0,2,0
0.8207547169811321,0.822429906542056,0.9176470588235295,150,0,2,0
0.8301886792452831,0.8235294117647058,0.9098039215686274,200,0,2,0
0.8301886792452831,0.8448275862068966,0.9244206773618538,250,0,2,0
0.8490566037735849,0.8490566037735849,0.9119429590017826,300,0,2,0
0.839622641509434,0.8411214953271028,0.9069518716577541,350,0,2,0
0.8301886792452831,0.8301886792452831,0.9158645276292335,400,0,2,0
0.839622641509434,0.8468468468468469,0.9155080213903743,450,0,2,0
0.8301886792452831,0.8363636363636363,0.9204991087344029,500,0,2,0
0.8113207547169812,0.8181818181818182,0.9055258467023173,550,0,2,0
0.8018867924528302,0.8,0.9019607843137255,600,0,2,0
0.839622641509434,0.8547008547008547,0.9201426024955437,650,0,2,0
0.839622641509434,0.8571428571428571,0.9194295900178253,700,0,2,0
0.8113207547169812,0.8148148148148148,0.896969696969697,750,0,2,0
0.8207547169811321,0.819047619047619,0.9115864527629234,800,0,2,0
0.839622641509434,0.8316831683168316,0.9144385026737968,850,0,2,0
0.8301886792452831,0.8333333333333334,0.8994652406417112,900,0,2,0
0.7924528301886793,0.7659574468085106,0.8855614973262033,950,0,2,0
0.7924528301886793,0.8035714285714286,0.9058823529411765,1000,0,2,0
0.7924528301886793,0.8035714285714286,0.8966131907308378,1050,0,2,0
0.7830188679245284,0.7766990291262136,0.8780748663101604,1100,0,2,0
0.7924528301886793,0.7884615384615384,0.8887700534759359,1150,0,2,0
0.839622641509434,0.8349514563106796,0.8912655971479502,1200,0,2,0
0.8113207547169812,0.8076923076923077,0.885204991087344,1250,0,2,0
0.7924528301886793,0.78,0.884848484848485,1300,0,2,0
0.8113207547169812,0.8,0.8916221033868094,1350,0,2,0
0.7924528301886793,0.7659574468085106,0.8830659536541889,1400,0,2,0
0.8301886792452831,0.8333333333333334,0.8877005347593583,1450,0,2,0
0.8301886792452831,0.82,0.8823529411764706,1500,0,2,0
0.8113207547169812,0.8148148148148148,0.8844919786096257,1550,0,2,0
0.7735849056603774,0.76,0.8734402852049911,1600,0,2,0
0.7830188679245284,0.7676767676767676,0.8830659536541888,1650,0,2,0
0.8018867924528302,0.7920792079207921,0.8898395721925133,1700,0,2,0
0.8018867924528302,0.7878787878787878,0.8802139037433155,1750,0,2,0
0.7924528301886793,0.7755102040816326,0.8819964349376114,1800,0,2,0
0.8207547169811321,0.831858407079646,0.9005347593582887,1850,0,2,0
0.7924528301886793,0.7884615384615384,0.8844919786096257,1900,0,2,0
0.7924528301886793,0.7755102040816326,0.8866310160427807,1950,0,2,0
0.7830188679245284,0.7676767676767676,0.8877005347593583,2000,0,2,0
0.7924528301886793,0.7708333333333334,0.8691622103386809,2050,0,2,0
0.8113207547169812,0.8113207547169812,0.8983957219251337,2100,0,2,0
0.8018867924528302,0.8141592920353983,0.8905525846702318,2150,0,2,0
0.8113207547169812,0.803921568627451,0.8698752228163992,2200,0,2,0
0.8018867924528302,0.8,0.8723707664884135,2250,0,2,0
0.8018867924528302,0.8073394495412844,0.8884135472370768,2300,0,2,0
0.8207547169811321,0.8256880733944955,0.8909090909090909,2350,0,2,0
0.8018867924528302,0.8073394495412844,0.8784313725490196,2400,0,2,0
0.7924528301886793,0.8103448275862069,0.8877005347593583,2450,0,2,0
0.8018867924528302,0.8037383177570093,0.8720142602495544,2500,0,2,0
0.4528301886792453,0.532258064516129,0.4828571428571428,0,1,2,0
0.5,0.6442953020134228,0.6121428571428572,50,1,2,0
0.7264150943396226,0.7603305785123967,0.869642857142857,100,1,2,0
0.7358490566037735,0.7586206896551724,0.8767857142857143,150,1,2,0
0.7641509433962265,0.7747747747747747,0.8721428571428571,200,1,2,0
0.8207547169811321,0.819047619047619,0.8742857142857143,250,1,2,0
0.7452830188679245,0.7610619469026548,0.8657142857142855,300,1,2,0
0.7641509433962265,0.7747747747747747,0.8703571428571427,350,1,2,0
0.7735849056603774,0.7818181818181819,0.8710714285714286,400,1,2,0
0.7924528301886793,0.7924528301886793,0.8717857142857143,450,1,2,0
0.7452830188679245,0.7567567567567568,0.8714285714285714,500,1,2,0
0.8301886792452831,0.82,0.8814285714285716,550,1,2,0
0.7641509433962265,0.7706422018348624,0.8767857142857143,600,1,2,0
0.839622641509434,0.8316831683168316,0.8835714285714286,650,1,2,0
0.839622641509434,0.8316831683168316,0.8900000000000001,700,1,2,0
0.8207547169811321,0.819047619047619,0.8878571428571429,750,1,2,0
0.8207547169811321,0.8155339805825242,0.8814285714285713,800,1,2,0
0.8018867924528302,0.8073394495412844,0.8853571428571428,850,1,2,0
0.7547169811320755,0.7719298245614035,0.8814285714285715,900,1,2,0
0.8490566037735849,0.8333333333333334,0.8889285714285714,950,1,2,0
0.8207547169811321,0.8155339805825242,0.89,1000,1,2,0
0.8301886792452831,0.8235294117647058,0.8896428571428572,1050,1,2,0
0.8301886792452831,0.8269230769230769,0.8932142857142857,1100,1,2,0
0.8018867924528302,0.8073394495412844,0.8921428571428572,1150,1,2,0
0.8207547169811321,0.819047619047619,0.8864285714285715,1200,1,2,0
0.7641509433962265,0.7787610619469026,0.8971428571428572,1250,1,2,0
0.8301886792452831,0.82,0.8985714285714286,1300,1,2,0
0.8207547169811321,0.8155339805825242,0.8942857142857144,1350,1,2,0
0.7358490566037735,0.7586206896551724,0.8896428571428572,1400,1,2,0
0.839622641509434,0.8247422680412371,0.8878571428571428,1450,1,2,0
0.839622641509434,0.8282828282828283,0.8996428571428571,1500,1,2,0
0.8584905660377359,0.8514851485148515,0.8949999999999999,1550,1,2,0
0.8207547169811321,0.819047619047619,0.9017857142857143,1600,1,2,0
0.8490566037735849,0.8367346938775511,0.9046428571428572,1650,1,2,0
0.8113207547169812,0.8076923076923077,0.89,1700,1,2,0
0.8490566037735849,0.8431372549019608,0.8971428571428571,1750,1,2,0
0.8301886792452831,0.8043478260869565,0.8921428571428572,1800,1,2,0
0.8113207547169812,0.8,0.8810714285714285,1850,1,2,0
0.8113207547169812,0.7959183673469388,0.8853571428571428,1900,1,2,0
0.8113207547169812,0.7777777777777778,0.8775000000000001,1950,1,2,0
0.8301886792452831,0.8163265306122449,0.8875,2000,1,2,0
0.8018867924528302,0.8037383177570093,0.8925,2050,1,2,0
0.839622641509434,0.8210526315789474,0.8871428571428571,2100,1,2,0
0.8490566037735849,0.8367346938775511,0.8921428571428571,2150,1,2,0
0.8113207547169812,0.803921568627451,0.8896428571428571,2200,1,2,0
0.8490566037735849,0.8297872340425532,0.8892857142857143,2250,1,2,0
0.7547169811320755,0.7719298245614035,0.8746428571428572,2300,1,2,0
0.8113207547169812,0.803921568627451,0.8882142857142857,2350,1,2,0
0.8207547169811321,0.8118811881188119,0.8871428571428572,2400,1,2,0
0.8301886792452831,0.82,0.9028571428571429,2450,1,2,0
0.8490566037735849,0.8367346938775511,0.8878571428571429,2500,1,2,0
0.5471698113207547,0.7073170731707317,0.22477231329690345,0,2,2,0
0.4528301886792453,0.3958333333333333,0.5610200364298725,50,2,2,0
0.660377358490566,0.660377358490566,0.8193078324225865,100,2,2,0
0.7358490566037735,0.7627118644067796,0.8265938069216758,150,2,2,0
0.6981132075471698,0.6981132075471698,0.8295081967213115,200,2,2,0
0.7452830188679245,0.7522935779816514,0.8313296903460838,250,2,2,0
0.7547169811320755,0.7636363636363637,0.834608378870674,300,2,2,0
0.7169811320754716,0.7619047619047619,0.834608378870674,350,2,2,0
0.7547169811320755,0.7796610169491526,0.834608378870674,400,2,2,0
0.7452830188679245,0.7567567567567568,0.8353369763205829,450,2,2,0
0.7169811320754716,0.7115384615384616,0.8309653916211293,500,2,2,0
0.7452830188679245,0.7610619469026548,0.8426229508196721,550,2,2,0
0.7641509433962265,0.7863247863247863,0.8375227686703096,600,2,2,0
0.7358490566037735,0.7358490566037735,0.8342440801457194,650,2,2,0
0.7452830188679245,0.7768595041322314,0.8411657559198542,700,2,2,0
0.7641509433962265,0.7863247863247863,0.8382513661202186,750,2,2,0
0.7358490566037735,0.7358490566037735,0.8371584699453551,800,2,2,0
0.7358490566037735,0.7407407407407407,0.8295081967213115,850,2,2,0
0.7547169811320755,0.7592592592592593,0.8397085610200364,900,2,2,0
0.7735849056603774,0.7966101694915254,0.8306010928961748,950,2,2,0
0.7641509433962265,0.7619047619047619,0.8353369763205829,1000,2,2,0
0.7452830188679245,0.7567567567567568,0.8400728597449909,1050,2,2,0
0.7735849056603774,0.7931034482758621,0.8389799635701276,1100,2,2,0
0.7641509433962265,0.7663551401869159,0.8408014571948998,1150,2,2,0
0.7264150943396226,0.7478260869565218,0.8338797814207649,1200,2,2,0
0.7264150943396226,0.7387387387387387,0.8276867030965391,1250,2,2,0
0.7452830188679245,0.7522935779816514,0.8338797814207649,1300,2,2,0
0.7641509433962265,0.7787610619469026,0.8346083788706739,1350,2,2,0
0.7547169811320755,0.7636363636363637,0.833879781420765,1400,2,2,0
0.7452830188679245,0.7476635514018691,0.8375227686703097,1450,2,2,0
0.7452830188679245,0.7652173913043478,0.8302367941712204,1500,2,2,0
0.7547169811320755,0.7719298245614035,0.8327868852459016,1550,2,2,0
0.7358490566037735,0.75,0.8371584699453551,1600,2,2,0
0.7358490566037735,0.7454545454545455,0.8309653916211293,1650,2,2,0
0.7358490566037735,0.7407407407407407,0.8269581056466303,1700,2,2,0
0.7547169811320755,0.7636363636363637,0.8371584699453551,1750,2,2,0
0.7547169811320755,0.7592592592592593,0.8291438979963569,1800,2,2,0
0.7264150943396226,0.7478260869565218,0.8316939890710383,1850,2,2,0
0.7547169811320755,0.7758620689655172,0.829143897996357,1900,2,2,0
0.7547169811320755,0.7678571428571429,0.8316939890710383,1950,2,2,0
0.7358490566037735,0.7543859649122807,0.8324225865209471,2000,2,2,0
0.7358490566037735,0.7358490566037735,0.818943533697632,2050,2,2,0
0.7358490566037735,0.7407407407407407,0.8295081967213115,2100,2,2,0
0.7358490566037735,0.7666666666666667,0.8360655737704917,2150,2,2,0
0.7452830188679245,0.7567567567567568,0.8316939890710382,2200,2,2,0
0.7452830188679245,0.7476635514018691,0.8331511839708561,2250,2,2,0
0.7169811320754716,0.7321428571428571,0.8229508196721311,2300,2,2,0
0.7264150943396226,0.7387387387387387,0.8211293260473588,2350,2,2,0
0.7641509433962265,0.7706422018348624,0.833879781420765,2400,2,2,0
0.7547169811320755,0.7719298245614035,0.8251366120218578,2450,2,2,0
0.7547169811320755,0.7592592592592593,0.8364298724954462,2500,2,2,0
0.5094339622641509,0.675,0.2877005347593583,0,0,2,1
0.5188679245283019,0.6792452830188679,0.6,50,0,2,1
0.7075471698113207,0.7669172932330827,0.8602495543672014,100,0,2,1
0.8113207547169812,0.8333333333333334,0.9126559714795008,150,0,2,1
0.8301886792452831,0.8392857142857143,0.9212121212121211,200,0,2,1
0.8113207547169812,0.8275862068965517,0.9240641711229947,250,0,2,1
0.8490566037735849,0.8461538461538461,0.9172905525846702,300,0,2,1
0.8113207547169812,0.8245614035087719,0.9190730837789661,350,0,2,1
0.8490566037735849,0.8490566037735849,0.9115864527629233,400,0,2,1
0.8490566037735849,0.8518518518518519,0.9162210338680927,450,0,2,1
0.8113207547169812,0.8076923076923077,0.9147950089126559,500,0,2,1
0.8301886792452831,0.8163265306122449,0.9044563279857398,550,0,2,1
0.8207547169811321,0.8041237113402062,0.9005347593582887,600,0,2,1
0.7830188679245284,0.8034188034188035,0.9030303030303031,650,0,2,1
0.7830188679245284,0.8034188034188035,0.9087344028520499,700,0,2,1
0.839622641509434,0.8349514563106796,0.9158645276292335,750,0,2,1
0.8301886792452831,0.8269230769230769,0.9122994652406416,800,0,2,1
0.8490566037735849,0.8461538461538461,0.91301247771836,850,0,2,1
0.839622641509434,0.8349514563106796,0.896969696969697,900,0,2,1
0.839622641509434,0.8440366972477065,0.91301247771836,950,0,2,1
0.8207547169811321,0.8256880733944955,0.9065953654188948,1000,0,2,1
0.8113207547169812,0.8181818181818182,0.9044563279857397,1050,0,2,1
0.839622641509434,0.8380952380952381,0.901247771836007,1100,0,2,1
0.839622641509434,0.8411214953271028,0.9030303030303031,1150,0,2,1
0.8301886792452831,0.8163265306122449,0.8976827094474154,1200,0,2,1
0.7924528301886793,0.7924528301886793,0.8723707664884136,1250,0,2,1
0.8490566037735849,0.8461538461538461,0.9233511586452764,1300,0,2,1
0.839622641509434,0.8380952380952381,0.9033868092691623,1350,0,2,1
0.8301886792452831,0.8333333333333334,0.8898395721925133,1400,0,2,1
0.8301886792452831,0.82,0.8859180035650625,1450,0,2,1
0.8113207547169812,0.8181818181818182,0.8905525846702318,1500,0,2,1
0.8301886792452831,0.8333333333333334,0.9201426024955437,1550,0,2,1
0.8207547169811321,0.822429906542056,0.8966131907308378,1600,0,2,1
0.8113207547169812,0.7959183673469388,0.8830659536541888,1650,0,2,1
0.839622641509434,0.8316831683168316,0.8816399286987522,1700,0,2,1
0.7735849056603774,0.7857142857142857,0.871301247771836,1750,0,2,1
0.8207547169811321,0.819047619047619,0.8859180035650625,1800,0,2,1
0.8301886792452831,0.8301886792452831,0.8887700534759357,1850,0,2,1
0.8490566037735849,0.8461538461538461,0.8855614973262032,1900,0,2,1
0.8207547169811321,0.8155339805825242,0.8805704099821746,1950,0,2,1
0.8584905660377359,0.8543689320388349,0.903030303030303,2000,0,2,1
0.7924528301886793,0.8103448275862069,0.8809269162210338,2050,0,2,1
0.8018867924528302,0.7741935483870968,0.9012477718360071,2100,0,2,1
0.7830188679245284,0.7676767676767676,0.8716577540106951,2150,0,2,1
0.8018867924528302,0.7789473684210526,0.8884135472370767,2200,0,2,1
0.8018867924528302,0.7789473684210526,0.885204991087344,2250,0,2,1
0.8301886792452831,0.8333333333333334,0.8941176470588235,2300,0,2,1
0.8490566037735849,0.8431372549019608,0.8916221033868093,2350,0,2,1
0.8301886792452831,0.8363636363636363,0.8816399286987522,2400,0,2,1
0.7830188679245284,0.7578947368421053,0.8827094474153298,2450,0,2,1
0.8207547169811321,0.8155339805825242,0.8780748663101604,2500,0,2,1
0.37735849056603776,0.5217391304347826,0.40464285714285714,0,1,2,1
0.5566037735849056,0.6802721088435374,0.8457142857142856,50,1,2,1
0.5943396226415094,0.6993006993006993,0.8817857142857143,100,1,2,1
0.7075471698113207,0.7394957983193278,0.8639285714285714,150,1,2,1
0.7641509433962265,0.7619047619047619,0.8457142857142858,200,1,2,1
0.7924528301886793,0.7843137254901961,0.8578571428571429,250,1,2,1
0.7735849056603774,0.7818181818181819,0.8617857142857143,300,1,2,1
0.8018867924528302,0.8,0.8589285714285714,350,1,2,1
0.8018867924528302,0.7961165048543689,0.8667857142857143,400,1,2,1
0.8113207547169812,0.8,0.8714285714285713,450,1,2,1
0.7735849056603774,0.7777777777777778,0.8667857142857144,500,1,2,1
0.7641509433962265,0.7747747747747747,0.8710714285714285,550,1,2,1
0.8113207547169812,0.803921568627451,0.8657142857142859,600,1,2,1
0.7830188679245284,0.7889908256880734,0.8625,650,1,2,1
0.8018867924528302,0.7920792079207921,0.8692857142857143,700,1,2,1
0.8113207547169812,0.8,0.8671428571428572,750,1,2,1
0.8301886792452831,0.82,0.8735714285714286,800,1,2,1
0.8113207547169812,0.8113207547169812,0.8653571428571428,850,1,2,1
0.7735849056603774,0.7818181818181819,0.862857142857143,900,1,2,1
0.7830188679245284,0.7927927927927928,0.8646428571428572,950,1,2,1
0.7547169811320755,0.7719298245614035,0.8696428571428572,1000,1,2,1
0.7169811320754716,0.7457627118644068,0.8524999999999999,1050,1,2,1
0.8207547169811321,0.819047619047619,0.8607142857142857,1100,1,2,1
0.8207547169811321,0.8041237113402062,0.8739285714285715,1150,1,2,1
0.7830188679245284,0.7889908256880734,0.8671428571428571,1200,1,2,1
0.8113207547169812,0.7959183673469388,0.8696428571428572,1250,1,2,1
0.8113207547169812,0.8,0.8664285714285714,1300,1,2,1
0.8207547169811321,0.8080808080808081,0.8717857142857143,1350,1,2,1
0.8018867924528302,0.7789473684210526,0.8607142857142857,1400,1,2,1
0.8018867924528302,0.7586206896551724,0.8717857142857143,1450,1,2,1
0.8207547169811321,0.8155339805825242,0.8832142857142856,1500,1,2,1
0.8113207547169812,0.803921568627451,0.8732142857142857,1550,1,2,1
0.8301886792452831,0.82,0.8717857142857143,1600,1,2,1
0.7924528301886793,0.7843137254901961,0.8632142857142857,1650,1,2,1
0.8301886792452831,0.8235294117647058,0.8807142857142857,1700,1,2,1
0.8207547169811321,0.8155339805825242,0.8742857142857142,1750,1,2,1
0.8301886792452831,0.8235294117647058,0.8732142857142856,1800,1,2,1
0.7452830188679245,0.7610619469026548,0.8567857142857143,1850,1,2,1
0.8113207547169812,0.7777777777777778,0.8746428571428572,1900,1,2,1
0.839622641509434,0.8210526315789474,0.8839285714285713,1950,1,2,1
0.839622641509434,0.8247422680412371,0.8821428571428572,2000,1,2,1
0.7641509433962265,0.7787610619469026,0.8742857142857143,2050,1,2,1
0.7924528301886793,0.7884615384615384,0.8675,2100,1,2,1
0.8301886792452831,0.8125,0.88,2150,1,2,1
0.7358490566037735,0.75,0.8560714285714286,2200,1,2,1
0.839622641509434,0.8172043010752689,0.8764285714285714,2250,1,2,1
0.7924528301886793,0.7924528301886793,0.8807142857142857,2300,1,2,1
0.8301886792452831,0.8269230769230769,0.8775,2350,1,2,1
0.7924528301886793,0.7962962962962963,0.875,2400,1,2,1
0.7735849056603774,0.7391304347826086,0.8714285714285714,2450,1,2,1
0.8207547169811321,0.8155339805825242,0.8742857142857143,2500,1,2,1
0.46226415094339623,0.3595505617977528,0.3919854280510018,0,2,2,1
0.6037735849056604,0.5531914893617021,0.7369763205828779,50,2,2,1
0.6509433962264151,0.6407766990291263,0.7894353369763206,100,2,2,1
0.7169811320754716,0.7169811320754716,0.8076502732240437,150,2,2,1
0.6792452830188679,0.6792452830188679,0.7970856102003643,200,2,2,1
0.7264150943396226,0.7433628318584071,0.8018214936247724,250,2,2,1
0.7075471698113207,0.7155963302752294,0.8051001821493624,300,2,2,1
0.7075471698113207,0.7047619047619048,0.8047358834244079,350,2,2,1
0.7169811320754716,0.7222222222222222,0.8156648451730418,400,2,2,1
0.7358490566037735,0.7454545454545455,0.8167577413479052,450,2,2,1
0.7358490566037735,0.7454545454545455,0.8178506375227687,500,2,2,1
0.7358490566037735,0.7407407407407407,0.8083788706739526,550,2,2,1
0.7547169811320755,0.7719298245614035,0.8069216757741348,600,2,2,1
0.7169811320754716,0.7222222222222222,0.809471766848816,650,2,2,1
0.7264150943396226,0.7339449541284404,0.8069216757741348,700,2,2,1
0.7358490566037735,0.7454545454545455,0.808743169398907,750,2,2,1
0.7358490566037735,0.7454545454545455,0.8229508196721311,800,2,2,1
0.7452830188679245,0.7567567567567568,0.8138433515482696,850,2,2,1
0.7169811320754716,0.7222222222222222,0.8127504553734062,900,2,2,1
0.7358490566037735,0.7454545454545455,0.8061930783242258,950,2,2,1
0.7358490566037735,0.7407407407407407,0.8112932604735884,1000,2,2,1
0.7358490566037735,0.7407407407407407,0.824408014571949,1050,2,2,1
0.7452830188679245,0.7567567567567568,0.8174863387978142,1100,2,2,1
0.7547169811320755,0.7833333333333333,0.8236794171220401,1150,2,2,1
0.7169811320754716,0.7115384615384616,0.8240437158469945,1200,2,2,1
0.7641509433962265,0.7787610619469026,0.8240437158469945,1250,2,2,1
0.7358490566037735,0.7307692307692307,0.8255009107468123,1300,2,2,1
0.7358490566037735,0.7358490566037735,0.8214936247723132,1350,2,2,1
0.7452830188679245,0.7522935779816514,0.8080145719489982,1400,2,2,1
0.7358490566037735,0.7407407407407407,0.8098360655737704,1450,2,2,1
0.7452830188679245,0.7476635514018691,0.8218579234972678,1500,2,2,1
0.7358490566037735,0.7543859649122807,0.8105646630236794,1550,2,2,1
0.7358490566037735,0.7454545454545455,0.8072859744990892,1600,2,2,1
0.7641509433962265,0.7787610619469026,0.8193078324225865,1650,2,2,1
0.7547169811320755,0.7758620689655172,0.8109289617486339,1700,2,2,1
0.7452830188679245,0.7476635514018691,0.8127504553734062,1750,2,2,1
0.7264150943396226,0.7289719626168224,0.8193078324225864,1800,2,2,1
0.7641509433962265,0.7706422018348624,0.8218579234972678,1850,2,2,1
0.7547169811320755,0.7592592592592593,0.8043715846994536,1900,2,2,1
0.7264150943396226,0.7184466019417476,0.818943533697632,1950,2,2,1
0.7641509433962265,0.7706422018348624,0.8178506375227687,2000,2,2,1
0.7169811320754716,0.7321428571428571,0.8214936247723132,2050,2,2,1
0.7452830188679245,0.7610619469026548,0.8072859744990892,2100,2,2,1
0.7452830188679245,0.7567567567567568,0.8080145719489981,2150,2,2,1
0.7452830188679245,0.7476635514018691,0.8102003642987249,2200,2,2,1
0.7735849056603774,0.7777777777777778,0.8058287795992713,2250,2,2,1
0.7830188679245284,0.7964601769911505,0.8116575591985428,2300,2,2,1
0.7641509433962265,0.7899159663865546,0.8105646630236794,2350,2,2,1
0.7264150943396226,0.7387387387387387,0.8233151183970856,2400,2,2,1
0.7735849056603774,0.7857142857142857,0.8193078324225864,2450,2,2,1
0.7641509433962265,0.7663551401869159,0.8065573770491803,2500,2,2,1
0.6132075471698113,0.7248322147651006,0.8830659536541889,0,0,2,2
0.839622641509434,0.8521739130434782,0.9094474153297682,50,0,2,2
0.8207547169811321,0.8403361344537815,0.9030303030303031,100,0,2,2
0.8018867924528302,0.8037383177570093,0.9065953654188947,150,0,2,2
0.7924528301886793,0.7755102040816326,0.9055258467023173,200,0,2,2
0.8113207547169812,0.8148148148148148,0.9080213903743315,250,0,2,2
0.8207547169811321,0.8080808080808081,0.9055258467023173,300,0,2,2
0.8018867924528302,0.8037383177570093,0.8980392156862744,350,0,2,2
0.8113207547169812,0.8,0.8983957219251336,400,0,2,2
0.8301886792452831,0.8421052631578947,0.9080213903743315,450,0,2,2
0.8018867924528302,0.7878787878787878,0.8955436720142602,500,0,2,2
0.8301886792452831,0.8363636363636363,0.9065953654188947,550,0,2,2
0.7924528301886793,0.7708333333333334,0.8923351158645275,600,0,2,2
0.8207547169811321,0.8155339805825242,0.899108734402852,650,0,2,2
0.839622641509434,0.8349514563106796,0.9008912655971479,700,0,2,2
0.8207547169811321,0.819047619047619,0.9076648841354724,750,0,2,2
0.8207547169811321,0.8155339805825242,0.894830659536542,800,0,2,2
0.7924528301886793,0.7659574468085106,0.893048128342246,850,0,2,2
0.7924528301886793,0.7843137254901961,0.8869875222816399,900,0,2,2
0.8113207547169812,0.7916666666666666,0.8973262032085562,950,0,2,2
0.8113207547169812,0.7916666666666666,0.8980392156862745,1000,0,2,2
0.8018867924528302,0.7878787878787878,0.8959001782531195,1050,0,2,2
0.8113207547169812,0.8148148148148148,0.8923351158645276,1100,0,2,2
0.8018867924528302,0.7961165048543689,0.8844919786096256,1150,0,2,2
0.839622641509434,0.8349514563106796,0.9005347593582887,1200,0,2,2
0.8018867924528302,0.7961165048543689,0.8955436720142602,1250,0,2,2
0.8018867924528302,0.8108108108108109,0.8923351158645276,1300,0,2,2
0.8584905660377359,0.8672566371681416,0.9105169340463458,1350,0,2,2
0.8113207547169812,0.7959183673469388,0.8841354723707666,1400,0,2,2
0.7924528301886793,0.7884615384615384,0.8909090909090909,1450,0,2,2
0.8113207547169812,0.8214285714285714,0.890909090909091,1500,0,2,2
0.8301886792452831,0.82,0.8912655971479501,1550,0,2,2
0.7830188679245284,0.8,0.8880570409982175,1600,0,2,2
0.8113207547169812,0.7916666666666666,0.8976827094474154,1650,0,2,2
0.8113207547169812,0.8275862068965517,0.897326203208556,1700,0,2,2
0.8207547169811321,0.819047619047619,0.8905525846702317,1750,0,2,2
0.8018867924528302,0.7789473684210526,0.8873440285204991,1800,0,2,2
0.7830188679245284,0.7889908256880734,0.8823529411764706,1850,0,2,2
0.8018867924528302,0.7835051546391752,0.8688057040998217,1900,0,2,2
0.8207547169811321,0.822429906542056,0.8798573975044564,1950,0,2,2
0.8018867924528302,0.7878787878787878,0.8748663101604277,2000,0,2,2
0.8113207547169812,0.803921568627451,0.8880570409982175,2050,0,2,2
0.7830188679245284,0.7526881720430108,0.8844919786096257,2100,0,2,2
0.7735849056603774,0.7692307692307693,0.8691622103386809,2150,0,2,2
0.7830188679245284,0.7722772277227723,0.8620320855614974,2200,0,2,2
0.8207547169811321,0.819047619047619,0.8962566844919786,2250,0,2,2
0.8018867924528302,0.7789473684210526,0.8976827094474152,2300,0,2,2
0.8018867924528302,0.8,0.8844919786096257,2350,0,2,2
0.8018867924528302,0.8037383177570093,0.8894830659536542,2400,0,2,2
0.8113207547169812,0.7959183673469388,0.8766488413547238,2450,0,2,2
0.7830188679245284,0.7676767676767676,0.8777183600713012,2500,0,2,2
0.39622641509433965,0.2727272727272727,0.28357142857142853,0,1,2,2
0.5094339622641509,0.037037037037037035,0.4582142857142857,50,1,2,2
0.6698113207547169,0.5333333333333333,0.7903571428571429,100,1,2,2
0.7830188679245284,0.7766990291262136,0.8164285714285715,150,1,2,2
0.7358490566037735,0.7454545454545455,0.8167857142857143,200,1,2,2
0.7547169811320755,0.7678571428571429,0.8567857142857143,250,1,2,2
0.7452830188679245,0.7610619469026548,0.8575,300,1,2,2
0.7641509433962265,0.7706422018348624,0.8607142857142858,350,1,2,2
0.7830188679245284,0.7850467289719626,0.8646428571428573,400,1,2,2
0.7358490566037735,0.75,0.8592857142857143,450,1,2,2
0.7830188679245284,0.7850467289719626,0.8578571428571428,500,1,2,2
0.7735849056603774,0.7692307692307693,0.8625,550,1,2,2
0.7547169811320755,0.7636363636363637,0.8732142857142857,600,1,2,2
0.7924528301886793,0.7924528301886793,0.8742857142857143,650,1,2,2
0.7264150943396226,0.7521367521367521,0.8717857142857144,700,1,2,2
0.660377358490566,0.7096774193548387,0.8746428571428572,750,1,2,2
0.7735849056603774,0.7777777777777778,0.88,800,1,2,2
