Test ACC,Test F1,Test AUC,epoch,adj_parameter,repeat_idx
0.5188679245283019,0.6832298136645962,0.7632798573975044,0,6,0
0.5283018867924528,0.6794871794871795,0.8092691622103386,50,6,0
0.7358490566037735,0.78125,0.8527629233511588,100,6,0
0.7641509433962265,0.7933884297520661,0.8677361853832443,150,6,0
0.7830188679245284,0.8130081300813008,0.875222816399287,200,6,0
0.7924528301886793,0.8103448275862069,0.8745098039215686,250,6,0
0.7641509433962265,0.7787610619469026,0.8631016042780748,300,6,0
0.8018867924528302,0.7961165048543689,0.8777183600713011,350,6,0
0.7641509433962265,0.7524752475247525,0.8609625668449198,400,6,0
0.7924528301886793,0.7755102040816326,0.8688057040998217,450,6,0
0.7830188679245284,0.8130081300813008,0.8677361853832442,500,6,0
0.7452830188679245,0.7157894736842105,0.8566844919786096,550,6,0
0.7641509433962265,0.7899159663865546,0.8552584670231729,600,6,0
0.7358490566037735,0.7704918032786885,0.8467023172905526,650,6,0
0.7830188679245284,0.7964601769911505,0.8516934046345812,700,6,0
0.7547169811320755,0.7936507936507936,0.8531194295900179,750,6,0
0.7641509433962265,0.8,0.8652406417112299,800,6,0
0.8018867924528302,0.8,0.8684491978609626,850,6,0
0.7924528301886793,0.7962962962962963,0.8584670231729056,900,6,0
0.7735849056603774,0.7818181818181819,0.8534759358288769,950,6,0
0.7924528301886793,0.7924528301886793,0.8616755793226382,1000,6,0
0.7735849056603774,0.7894736842105263,0.8680926916221033,1050,6,0
0.7830188679245284,0.7766990291262136,0.8602495543672014,1100,6,0
0.7358490566037735,0.6888888888888889,0.8634581105169341,1150,6,0
0.7547169811320755,0.7678571428571429,0.841711229946524,1200,6,0
0.7641509433962265,0.7474747474747475,0.8520499108734402,1250,6,0
0.7924528301886793,0.8,0.8641711229946524,1300,6,0
0.7641509433962265,0.7706422018348624,0.8360071301247771,1350,6,0
0.7641509433962265,0.7619047619047619,0.855258467023173,1400,6,0
0.7641509433962265,0.7619047619047619,0.841354723707665,1450,6,0
0.7641509433962265,0.7787610619469026,0.8377896613190731,1500,6,0
0.7547169811320755,0.7719298245614035,0.841711229946524,1550,6,0
0.7735849056603774,0.7894736842105263,0.849554367201426,1600,6,0
0.7830188679245284,0.7850467289719626,0.8452762923351158,1650,6,0
0.7547169811320755,0.7045454545454546,0.8459893048128342,1700,6,0
0.7452830188679245,0.7567567567567568,0.8402852049910874,1750,6,0
0.7547169811320755,0.7796610169491526,0.8342245989304813,1800,6,0
0.7452830188679245,0.7567567567567568,0.8438502673796792,1850,6,0
0.7358490566037735,0.7021276595744681,0.845632798573975,1900,6,0
0.7641509433962265,0.7706422018348624,0.8385026737967914,1950,6,0
0.7830188679245284,0.780952380952381,0.8424242424242424,2000,6,0
0.7264150943396226,0.7603305785123967,0.8342245989304812,2050,6,0
0.7641509433962265,0.7899159663865546,0.8281639928698752,2100,6,0
0.7547169811320755,0.7796610169491526,0.8402852049910873,2150,6,0
0.7452830188679245,0.7096774193548387,0.8367201426024956,2200,6,0
0.7452830188679245,0.7567567567567568,0.8342245989304813,2250,6,0
0.7641509433962265,0.7524752475247525,0.8506238859180035,2300,6,0
0.7735849056603774,0.8,0.8406417112299466,2350,6,0
0.7452830188679245,0.773109243697479,0.835650623885918,2400,6,0
0.7358490566037735,0.7627118644067796,0.8331550802139038,2450,6,0
0.7547169811320755,0.7636363636363637,0.8245989304812834,2500,6,0
0.4339622641509434,0.1891891891891892,0.5401069518716577,0,6,1
0.6415094339622641,0.7397260273972602,0.7433155080213903,50,6,1
0.6981132075471698,0.7575757575757576,0.8613190730837791,100,6,1
0.7735849056603774,0.8095238095238095,0.8873440285204991,150,6,1
0.7735849056603774,0.7857142857142857,0.8805704099821747,200,6,1
0.7830188679245284,0.7964601769911505,0.8891265597147952,250,6,1
0.7830188679245284,0.8,0.8919786096256684,300,6,1
0.7735849056603774,0.8032786885245902,0.8834224598930481,350,6,1
0.7924528301886793,0.8135593220338984,0.8798573975044564,400,6,1
0.7924528301886793,0.7659574468085106,0.8791443850267379,450,6,1
0.7830188679245284,0.8,0.8720142602495544,500,6,1
0.7924528301886793,0.828125,0.8844919786096256,550,6,1
0.7735849056603774,0.8064516129032258,0.883422459893048,600,6,1
0.7830188679245284,0.7850467289719626,0.8734402852049911,650,6,1
0.7641509433962265,0.7663551401869159,0.8795008912655972,700,6,1
0.7830188679245284,0.7889908256880734,0.8798573975044562,750,6,1
0.7641509433962265,0.7863247863247863,0.8698752228163993,800,6,1
0.7735849056603774,0.7966101694915254,0.8737967914438501,850,6,1
0.8113207547169812,0.7959183673469388,0.8809269162210338,900,6,1
0.7924528301886793,0.7924528301886793,0.8709447415329769,950,6,1
0.7547169811320755,0.7678571428571429,0.8762923351158646,1000,6,1
0.7641509433962265,0.7933884297520661,0.8545454545454545,1050,6,1
0.7547169811320755,0.7636363636363637,0.8588235294117647,1100,6,1
0.7547169811320755,0.7450980392156863,0.8552584670231729,1150,6,1
0.7735849056603774,0.7391304347826086,0.8602495543672014,1200,6,1
0.7264150943396226,0.7819548872180451,0.8563279857397503,1250,6,1
0.7547169811320755,0.7719298245614035,0.867379679144385,1300,6,1
0.7547169811320755,0.7833333333333333,0.8598930481283422,1350,6,1
0.7452830188679245,0.7567567567567568,0.8538324420677361,1400,6,1
0.7264150943396226,0.7478260869565218,0.8459893048128343,1450,6,1
0.8207547169811321,0.831858407079646,0.8873440285204991,1500,6,1
0.7641509433962265,0.7787610619469026,0.8623885918003567,1550,6,1
0.7641509433962265,0.7863247863247863,0.8670231729055258,1600,6,1
0.7830188679245284,0.780952380952381,0.8552584670231729,1650,6,1
0.7641509433962265,0.7967479674796748,0.8545454545454544,1700,6,1
0.7641509433962265,0.7474747474747475,0.8524064171122995,1750,6,1
0.7641509433962265,0.7706422018348624,0.8527629233511587,1800,6,1
0.7358490566037735,0.7358490566037735,0.8360071301247772,1850,6,1
0.7924528301886793,0.7755102040816326,0.8556149732620321,1900,6,1
0.7264150943396226,0.6666666666666666,0.8474153297682708,1950,6,1
0.7641509433962265,0.7619047619047619,0.849910873440285,2000,6,1
0.7358490566037735,0.7666666666666667,0.8527629233511587,2050,6,1
0.7924528301886793,0.8166666666666667,0.8573975044563279,2100,6,1
0.7264150943396226,0.6588235294117647,0.8730837789661319,2150,6,1
0.7547169811320755,0.7868852459016393,0.8388591800356506,2200,6,1
0.7641509433962265,0.782608695652174,0.8645276292335116,2250,6,1
0.7547169811320755,0.7758620689655172,0.8516934046345811,2300,6,1
0.7452830188679245,0.7378640776699029,0.8171122994652406,2350,6,1
0.7735849056603774,0.7647058823529411,0.859536541889483,2400,6,1
0.7830188679245284,0.7766990291262136,0.8477718360071302,2450,6,1
0.7830188679245284,0.8034188034188035,0.8545454545454545,2500,6,1
0.49056603773584906,0.03571428571428571,0.6570409982174688,0,6,2
0.6509433962264151,0.6666666666666666,0.7023172905525846,50,6,2
0.7358490566037735,0.75,0.8188948306595366,100,6,2
0.7264150943396226,0.7642276422764228,0.8295900178253119,150,6,2
0.7452830188679245,0.7096774193548387,0.8527629233511586,200,6,2
0.7830188679245284,0.7722772277227723,0.8688057040998217,250,6,2
0.7830188679245284,0.7927927927927928,0.8705882352941177,300,6,2
0.7358490566037735,0.7407407407407407,0.845632798573975,350,6,2
0.7735849056603774,0.7894736842105263,0.8584670231729055,400,6,2
