Test ACC,Test F1,Test AUC,epoch,adj_parameter,repeat_idx
0.32075471698113206,0.41935483870967744,0.24242424242424243,0,9,0
0.6415094339622641,0.7285714285714285,0.8032085561497326,50,9,0
0.6509433962264151,0.7375886524822695,0.8538324420677362,100,9,0
0.7641509433962265,0.782608695652174,0.8673796791443851,150,9,0
0.7735849056603774,0.8064516129032258,0.8720142602495544,200,9,0
0.7735849056603774,0.8,0.8677361853832442,250,9,0
0.7641509433962265,0.7863247863247863,0.8691622103386809,300,9,0
0.8113207547169812,0.8113207547169812,0.8745098039215686,350,9,0
0.7830188679245284,0.7964601769911505,0.8745098039215686,400,9,0
0.7830188679245284,0.8034188034188035,0.8841354723707665,450,9,0
0.7641509433962265,0.7863247863247863,0.8787878787878787,500,9,0
0.7924528301886793,0.8035714285714286,0.8655971479500892,550,9,0
0.8018867924528302,0.7920792079207921,0.867379679144385,600,9,0
0.7547169811320755,0.723404255319149,0.8709447415329769,650,9,0
0.8018867924528302,0.7878787878787878,0.8609625668449199,700,9,0
0.8018867924528302,0.7920792079207921,0.8595365418894831,750,9,0
0.7830188679245284,0.8067226890756303,0.861319073083779,800,9,0
0.7641509433962265,0.7933884297520661,0.8698752228163993,850,9,0
0.8018867924528302,0.8173913043478261,0.877361853832442,900,9,0
0.7735849056603774,0.8032786885245902,0.8652406417112299,950,9,0
0.8113207547169812,0.8,0.8787878787878789,1000,9,0
0.7830188679245284,0.8034188034188035,0.8677361853832443,1050,9,0
0.8018867924528302,0.7920792079207921,0.8798573975044562,1100,9,0
0.7169811320754716,0.6590909090909091,0.8666666666666667,1150,9,0
0.8113207547169812,0.8148148148148148,0.875222816399287,1200,9,0
0.7924528301886793,0.78,0.8688057040998217,1250,9,0
0.7830188679245284,0.7578947368421053,0.8705882352941177,1300,9,0
0.7735849056603774,0.7894736842105263,0.859180035650624,1350,9,0
0.8207547169811321,0.819047619047619,0.8549019607843138,1400,9,0
0.7924528301886793,0.8070175438596491,0.8563279857397506,1450,9,0
0.7735849056603774,0.7692307692307693,0.8484848484848486,1500,9,0
