adj_parameter,epoch,Test ACC,Test F1,Test AUC
1,1750,0.7911949685534592,0.793930388888986,0.8604285322342217
1,1800,0.7924528301886793,0.8001917720965269,0.869106127862637
1,1850,0.7836477987421383,0.791859438734915,0.8655823737675232
1,1900,0.789308176100629,0.7956026526963619,0.8624460984923858
1,1950,0.789937106918239,0.7965890592232967,0.8639748128759701
1,2000,0.789937106918239,0.7941926452379137,0.8629509293699265
1,2050,0.7716981132075472,0.7818202010294987,0.8572213590188518
1,2100,0.7842767295597485,0.7839247952806268,0.8586297525468211
1,2150,0.7823899371069183,0.7908633932310959,0.8613375493929978
1,2200,0.7754716981132076,0.7825738471557357,0.8567060446964015
1,2250,0.779874213836478,0.7815774871310729,0.8556160106367435
1,2300,0.7748427672955975,0.7797289919993211,0.8566798074421025
1,2350,0.780503144654088,0.7848305239043121,0.8575130440651173
1,2400,0.7767295597484277,0.782784503512935,0.8557426948921645
1,2450,0.7836477987421383,0.7916888737777104,0.8603093424486867
1,2500,0.789308176100629,0.7929388472442063,0.8600154541697455
2,0,0.5213836477987421,0.6444731301265276,0.4440582882598312
2,50,0.5886792452830188,0.6716268530684903,0.6941295598219417
2,100,0.6867924528301886,0.7202908461218099,0.7965301246844159
2,150,0.7364779874213837,0.7516406710683545,0.8232490838030857
2,200,0.7522012578616353,0.7583424089033267,0.8341252203812474
2,250,0.7647798742138365,0.7675590899764931,0.842054065474509
2,300,0.7666666666666667,0.7719568655242145,0.8447867008701145
2,350,0.7767295597484277,0.783214463700191,0.8493681325817295
2,400,0.7748427672955975,0.7777022282875906,0.8489821709773493
2,450,0.7748427672955975,0.7773944891055067,0.8509356308179838
2,500,0.7786163522012579,0.7834174503927931,0.8537615309081076
2,550,0.779874213836478,0.7814333430397059,0.8548490511952421
2,600,0.7723270440251573,0.7770219581579699,0.8539855936413313
2,650,0.7842767295597484,0.7910680826344442,0.8574221138695585
2,700,0.779874213836478,0.7835768348560973,0.8527195565426038
2,750,0.7773584905660377,0.7817417325604794,0.8547331841165013
2,800,0.779874213836478,0.7813156367329359,0.8545263003363294
2,850,0.7817610062893082,0.7860393195935936,0.8530377615527086
2,900,0.7767295597484277,0.774979802160167,0.8527048245693376
2,950,0.781132075471698,0.7852028736959434,0.8550120642063747
2,1000,0.7761006289308177,0.7812213805506952,0.8556259490714649
2,1050,0.7716981132075472,0.7747544994249558,0.8564079955545723
2,1100,0.7886792452830189,0.7884388746758854,0.8569119409644964
2,1150,0.7779874213836478,0.7821018728064165,0.8534285825606944
2,1200,0.7729559748427673,0.7790128024367645,0.8530166613093325
2,1250,0.780503144654088,0.7820692716071599,0.8503450881594564
2,1300,0.7761006289308177,0.7833910098729205,0.8527060429570074
2,1350,0.7748427672955975,0.7787486383216193,0.8514508189763734
2,1400,0.779245283018868,0.7778714680265255,0.85576376220301
2,1450,0.7716981132075472,0.7744132387919902,0.8537361946600134
2,1500,0.779874213836478,0.7802480507302837,0.853575976739429
2,1550,0.781132075471698,0.7854213968401431,0.8557159028870697
2,1600,0.7767295597484277,0.7802461933284689,0.8516945837119415
2,1650,0.7849056603773585,0.7847096660519388,0.8542207836272445
2,1700,0.779245283018868,0.7813826703367344,0.8575065473117546
2,1750,0.7761006289308177,0.7815590820540721,0.8541859551570254
2,1800,0.7754716981132076,0.7829629101198117,0.8556066399402947
2,1850,0.7735849056603773,0.7815564752828877,0.8495316525682968
2,1900,0.781132075471698,0.7854923559935255,0.8526739352472236
2,1950,0.7672955974842767,0.7666286089988092,0.8503209407293304
2,2000,0.7685534591194969,0.7753209911972729,0.8543133020056839
2,2050,0.7779874213836478,0.7800516133091302,0.8517038217505913
2,2100,0.779874213836478,0.7806832581347503,0.8563114278663941
2,2150,0.7742138364779874,0.778963951207371,0.8543210443972257
2,2200,0.7874213836477987,0.7913206608217199,0.8525343249735727
2,2250,0.7729559748427673,0.7768522509141428,0.8525980867591283
2,2300,0.7635220125786163,0.7704666790193689,0.8484600287208773
2,2350,0.7767295597484277,0.7825380441730668,0.8517909218000829
2,2400,0.7723270440251573,0.7757639166206866,0.8570595981396367
2,2450,0.7817610062893082,0.7855141466229049,0.8554199741827514
2,2500,0.7729559748427673,0.7736036875339983,0.8474189924686549
3,0,0.4924528301886792,0.4950444745671335,0.5226846844715697
3,50,0.5937106918238994,0.6600695498298277,0.7537224309495283
3,100,0.6685534591194968,0.7124495172253932,0.825364367141127
3,150,0.7232704402515723,0.7390857412581913,0.8403485136064693
3,200,0.7547169811320754,0.761883763347878,0.8512313153113539
3,250,0.7647798742138365,0.7717596104987225,0.849304797063717
3,300,0.771069182389937,0.7763031431220779,0.852959816746702
3,350,0.7729559748427673,0.7789291017525222,0.8525167951267277
3,400,0.7660377358490567,0.7692882787638428,0.8546125654765964
3,450,0.7742138364779874,0.7728329716957353,0.8539645845422122
3,500,0.7647798742138365,0.7680423475238978,0.856051827453949
3,550,0.7685534591194969,0.7730837818789039,0.8534675308440979
3,600,0.7723270440251573,0.7701633460925268,0.8539830810284041
3,650,0.7679245283018868,0.7668227328163388,0.8556835661570473
3,700,0.7735849056603773,0.7675288537696037,0.8526009470189798
3,750,0.7647798742138365,0.7614792078063155,0.8508582201219617
3,800,0.7666666666666667,0.7637279919943202,0.8530753869688296
3,850,0.7647798742138365,0.7616032025490503,0.8506107739005521
3,900,0.7679245283018867,0.7665403010557778,0.8483441943427479
3,950,0.7679245283018867,0.7716291024341807,0.8487456525580922
3,1000,0.7672955974842767,0.7690679032183885,0.8479194317236747
3,1050,0.7647798742138365,0.7632953286311487,0.8485812658893662
3,1100,0.7628930817610063,0.7576670717703696,0.8468348050927607
3,1150,0.7641509433962264,0.7580522147550984,0.8461220013423484
3,1200,0.770440251572327,0.7663381629376542,0.8472691290458889
3,1250,0.7647798742138365,0.7496675270172961,0.847893980443643
3,1300,0.7660377358490567,0.7665422272802557,0.8452001247261614
3,1350,0.7723270440251573,0.7677930801042486,0.8453306013248153
3,1400,0.769182389937107,0.7617918802023612,0.8462691373949812
3,1450,0.7647798742138365,0.7589872412910829,0.8456053119707894
3,1500,0.7578616352201258,0.7558970389327672,0.8433962541797643
3,1550,0.7628930817610063,0.7645196380204324,0.8397469081687983
3,1600,0.760377358490566,0.753607906816155,0.8449319247487039
3,1650,0.7622641509433963,0.7553866255263759,0.8431333069409251
3,1700,0.7584905660377359,0.7556224258052375,0.8412684063855713
3,1750,0.7672955974842767,0.7640218122263323,0.8477126258683635
3,1800,0.761006289308176,0.7554412093182937,0.8416330785004844
3,1850,0.759119496855346,0.7542027770992903,0.8409703878570802
3,1900,0.7622641509433963,0.757537260460801,0.8463129722165401
3,1950,0.7628930817610063,0.7631571174900831,0.8402339130386381
3,2000,0.7660377358490567,0.7666595525023651,0.8428991248759812
3,2050,0.7572327044025157,0.7506144894904154,0.8423667886097973
3,2100,0.7540880503144654,0.7449842018846372,0.8378115890502582
3,2150,0.7647798742138365,0.7639230829364433,0.8395745829048625
3,2200,0.7534591194968553,0.7444875822019644,0.8386814927991398
3,2250,0.7559748427672957,0.7493357478483847,0.8417811433896294
3,2300,0.7622641509433963,0.7498210865698759,0.8400557146521467
3,2350,0.7540880503144654,0.7514133853385139,0.8382364602075306
3,2400,0.759748427672956,0.7576731599109697,0.8377752384941392
3,2450,0.761006289308176,0.7573351182164184,0.8393714409095315
3,2500,0.7647798742138364,0.761999963664147,0.8413226038221217
4,0,0.5138364779874214,0.45188798488741677,0.5021567389002297
4,50,0.6113207547169811,0.6203114119215499,0.7178126598213388
4,100,0.6786163522012578,0.696100361395634,0.8027945879792553
4,150,0.7245283018867924,0.7239975649837198,0.822731995994291
4,200,0.7377358490566037,0.7333643503547438,0.8319425733201046
4,250,0.7547169811320754,0.7571500285114755,0.8384483339618344
4,300,0.7654088050314466,0.7745633719635217,0.8418549811380092
4,350,0.7628930817610063,0.7704407420723911,0.8405321157109972
4,400,0.7723270440251573,0.7796686429986469,0.8410435938574801
4,450,0.7735849056603773,0.7756535850033757,0.8453621284248093
4,500,0.7716981132075472,0.7702399321567168,0.8423357645426113
4,550,0.7735849056603773,0.771383331519079,0.8469775421014573
4,600,0.779245283018868,0.7811878970079188,0.8472807776530051
4,650,0.7679245283018868,0.7674260622718773,0.8457338281562004
4,700,0.7754716981132076,0.7741151741076359,0.8448491773593026
4,750,0.7679245283018868,0.7662272924846217,0.8461068310417394
4,800,0.779874213836478,0.7767424411484304,0.8457985788453484
4,850,0.769811320754717,0.764328227423698,0.8463964339171668
4,900,0.780503144654088,0.7767900349879235,0.8485677447663947
4,950,0.769811320754717,0.7626704854254832,0.8457615652321535
4,1000,0.7716981132075472,0.7707116862638411,0.8433959923429548
4,1050,0.7679245283018868,0.7692061344803771,0.8472466382148157
4,1100,0.7735849056603773,0.7635905756733374,0.8424123616659779
4,1150,0.7672955974842767,0.7618816728879242,0.8435670415872923
4,1200,0.769811320754717,0.7700702774400513,0.8423933939199127
4,1250,0.7723270440251573,0.7729433932857914,0.8459123556360779
4,1300,0.7622641509433963,0.766240518685109,0.8415625892019334
4,1350,0.7748427672955975,0.7667791343820153,0.8463316356845768
4,1400,0.7616352201257862,0.7655866379367159,0.842836367764526
4,1450,0.769182389937107,0.7695631032995799,0.8460443568717435
4,1500,0.7654088050314466,0.7635031302963214,0.8469122487213133
4,1550,0.7628930817610063,0.759101936558158,0.8448613410590267
4,1600,0.7685534591194969,0.769869662410519,0.8456835070176438
4,1650,0.7672955974842767,0.7659780047348986,0.8458056996933564
4,1700,0.7666666666666667,0.7592656619429754,0.8442949217110258
4,1750,0.769182389937107,0.7706763287663312,0.8435731276117003
4,1800,0.7647798742138365,0.766755316103373,0.8451548053896173
4,1850,0.7654088050314466,0.7660080143974121,0.842673402064916
4,1900,0.7660377358490567,0.766707330223148,0.8446293869261564
4,1950,0.769811320754717,0.7664096512038461,0.8423518780587247
4,2000,0.7729559748427673,0.7697011472057391,0.8440256581519842
4,2050,0.761006289308176,0.7579147148069906,0.8399537972831126
4,2100,0.7641509433962264,0.7621756260347,0.8413162624546423
4,2150,0.7628930817610063,0.7638735603695622,0.8404881394187084
4,2200,0.7672955974842767,0.7669310951779399,0.8415941545686001
4,2250,0.7628930817610063,0.7630110379506111,0.844114036540266
4,2300,0.770440251572327,0.7701431421050272,0.8440170006071646
4,2350,0.759748427672956,0.7591476921461797,0.8417019397260478
4,2400,0.7647798742138365,0.7640098121825056,0.8426719300735694
4,2450,0.7628930817610063,0.7610387075926222,0.8412415072337927
4,2500,0.7641509433962264,0.7671770571229142,0.8400021869983297
5,0,0.4924528301886792,0.3355907635054655,0.4476103675780629
5,50,0.6119496855345912,0.6398453635805997,0.7298244951234344
5,100,0.6635220125786163,0.7095487766437086,0.7902669151449287
5,150,0.7182389937106918,0.7463033449072711,0.806982523958416
5,200,0.740251572327044,0.759399120980838,0.8152519030132338
5,250,0.740880503144654,0.7587402790696335,0.8200883746775743
5,300,0.7452830188679245,0.7587236113821032,0.8194800802254997
5,350,0.750314465408805,0.7598309888916042,0.8221930706708913
5,400,0.7446540880503144,0.764165394789038,0.8222306223366975
5,450,0.750314465408805,0.767482789975539,0.822707882192453
5,500,0.7452830188679245,0.7583539244100616,0.8236364877131511
5,550,0.739622641509434,0.7546031686031398,0.8230514069843867
5,600,0.7540880503144654,0.7587577265017165,0.8200611635944326
5,650,0.7433962264150943,0.7473500106545994,0.8234622959632603
5,700,0.7433962264150943,0.7540554158393028,0.821242899908763
5,750,0.7452830188679246,0.7539058127289665,0.827404533232402
5,800,0.7459119496855346,0.7504460812964201,0.8196901962639667
5,850,0.740251572327044,0.7517629544051886,0.8184584834430543
5,900,0.7371069182389937,0.7370998701059327,0.821328978817889
5,950,0.7452830188679245,0.756442519382314,0.8198469618349079
5,1000,0.750314465408805,0.7494574588628808,0.8156673958207228
5,1050,0.7427672955974843,0.748433448676838,0.8193111799447383
5,1100,0.7484276729559748,0.7601180183704185,0.8212668172750139
5,1150,0.750943396226415,0.7566328269136957,0.8154090299143336
5,1200,0.7459119496855346,0.7476457035591669,0.817218246430879
5,1250,0.7427672955974843,0.7468689309899291,0.8215846658252637
5,1300,0.749056603773585,0.7542368006831405,0.821562583635872
5,1350,0.738993710691824,0.7439783435484822,0.8176691020504907
5,1400,0.7440251572327043,0.7526878526762003,0.8200993592999379
5,1450,0.7415094339622641,0.7432599461981686,0.8165092718988572
5,1500,0.7534591194968553,0.75277157481026,0.8223187349455431
5,1550,0.7433962264150943,0.7466976947366813,0.8126701424401521
5,1600,0.7446540880503144,0.7540509657868615,0.8211411467385431
5,1650,0.7471698113207547,0.7530726968479818,0.8155638812239584
5,1700,0.7477987421383647,0.7504019607865159,0.8176370568429392
5,1750,0.7270440251572327,0.7354648645208905,0.8142849619397353
5,1800,0.7283018867924528,0.7374314354511957,0.812269196070546
5,1850,0.7358490566037736,0.745073522563971,0.8195333599576607
5,1900,0.738993710691824,0.7425412630832227,0.8168950924963461
5,1950,0.7377358490566037,0.7469451205419166,0.819305659803249
5,2000,0.7440251572327043,0.7461744871686946,0.816413772430648
5,2050,0.7364779874213837,0.7400052049640728,0.8157097816109388
5,2100,0.740251572327044,0.7442802661237411,0.8172284995799942
5,2150,0.7421383647798743,0.7498914195810603,0.8179024063011527
5,2200,0.740880503144654,0.7422827909517136,0.8164143002788132
5,2250,0.739622641509434,0.741587594455786,0.8179435724281433
5,2300,0.7345911949685534,0.7393677723550363,0.8109227690413804
5,2350,0.7383647798742138,0.7454011410687228,0.8129330003900882
5,2400,0.7459119496855346,0.7550295297488342,0.8128506658169147
5,2450,0.739622641509434,0.7444646852415152,0.8164167289369797
5,2500,0.7283018867924528,0.7327867652421307,0.8089291354561364
6,0,0.45911949685534587,0.4066040376245812,0.4099014663325174
6,50,0.5339622641509434,0.5670162545179372,0.6089085296645567
6,100,0.6496855345911949,0.6812049234335329,0.7234145152679387
6,150,0.7081761006289308,0.7358764407298197,0.8001885102111717
6,200,0.7144654088050314,0.7261740039451448,0.8143412188190394
6,250,0.7371069182389937,0.7493806397778985,0.8214741004200985
6,300,0.749685534591195,0.7669717261300887,0.8262464972079243
6,350,0.750943396226415,0.7671236879761143,0.8261870815887209
6,400,0.7433962264150943,0.7573420676065888,0.8274750860768219
6,450,0.7452830188679245,0.7472583072658618,0.8256977779354828
6,500,0.7528301886792453,0.7622368493283628,0.8296352225937568
6,550,0.749056603773585,0.761316568817265,0.8299622259236531
6,600,0.7446540880503144,0.7606408970529882,0.8284238669470106
6,650,0.7427672955974843,0.7503887985594662,0.8281287726880784
6,700,0.7471698113207547,0.7550926349541537,0.8294265704294633
6,750,0.7452830188679245,0.7587677048789381,0.8260607368630511
6,800,0.7433962264150943,0.7426164841316232,0.8228525058640777
6,850,0.7440251572327043,0.7540799882542719,0.8272513055892998
6,900,0.7471698113207547,0.7585055277421487,0.8263419683819876
6,950,0.7383647798742138,0.7509992205125513,0.8224858014409605
6,1000,0.7383647798742138,0.7486809990646622,0.8201634302338257
6,1050,0.7333333333333333,0.7441429081323133,0.8258551263194465
6,1100,0.7477987421383647,0.7581212038542091,0.826338375025453
6,1150,0.749056603773585,0.7592737948977668,0.8269442442981497
6,1200,0.739622641509434,0.7441544169186342,0.8211705529371874
6,1250,0.7566037735849057,0.7566744485148018,0.8264927316513623
6,1300,0.749685534591195,0.754395527882872,0.819778342037262
6,1350,0.7471698113207547,0.7545659136550661,0.8240785999778286
6,1400,0.740880503144654,0.7377197097071695,0.8193061709532298
6,1450,0.7371069182389937,0.7536877362523993,0.8239921499979359
6,1500,0.7459119496855346,0.7558756536561264,0.8221716139676601
6,1550,0.7339622641509433,0.7334116826866262,0.8192278003435187
6,1600,0.7333333333333333,0.7426892421071248,0.8221266072582369
6,1650,0.7421383647798743,0.7535066384645127,0.8242057473759499
6,1700,0.7427672955974843,0.7477545130914951,0.8234861189383851
6,1750,0.740880503144654,0.7517728353896513,0.8200226932965602
6,1800,0.749056603773585,0.7486353977375663,0.8205238800272551
6,1850,0.7452830188679246,0.7502767672780961,0.8230229166347777
6,1900,0.7364779874213837,0.7477678930139774,0.8213075086633428
6,1950,0.7377358490566037,0.7482389424110021,0.8189200574417547
6,2000,0.7446540880503144,0.7524621631560175,0.82362916625501
6,2050,0.7358490566037735,0.73877889189817,0.817571493740732
6,2100,0.749685534591195,0.7490618322722454,0.8210837344376398
6,2150,0.7515723270440252,0.7574200217271196,0.8177801762864443
6,2200,0.7421383647798742,0.7387596481320016,0.8206443919843148
6,2250,0.7371069182389937,0.7436629058172077,0.8181626791634024
6,2300,0.7377358490566037,0.7514835571511466,0.819389499532219
6,2350,0.750943396226415,0.75820580666462,0.8203212661120086
6,2400,0.7358490566037736,0.7445167485601105,0.818814292532711
6,2450,0.7245283018867924,0.7303719730332984,0.8143679257097772
6,2500,0.729559748427673,0.7289150797401114,0.8168898873011697
7,0,0.4993710691823899,0.2883729868792223,0.5428831667457511
7,50,0.5685534591194968,0.6005022928176442,0.7384385715538078
7,100,0.6566037735849056,0.6975899918054523,0.8003698357965475
7,150,0.7113207547169811,0.7283565036348462,0.8123504842241582
7,200,0.7213836477987421,0.743030296188622,0.8187903849070677
7,250,0.729559748427673,0.7470295426431988,0.8203731026108075
7,300,0.7459119496855346,0.7646911818214925,0.8190898074745712
7,350,0.7345911949685534,0.7480086410693888,0.8200266561004266
7,400,0.7440251572327043,0.7550602449850482,0.8198337419750149
7,450,0.7547169811320754,0.7685974178046886,0.8212966258535207
7,500,0.739622641509434,0.7458355358516877,0.8204998246690629
7,550,0.7352201257861636,0.7398595857871513,0.8214498525689462
7,600,0.7484276729559749,0.7578409101361295,0.8188350694806819
7,650,0.7383647798742139,0.7446812674034783,0.8161233149328617
7,700,0.7364779874213837,0.743533807236964,0.8185039185072935
7,750,0.7327044025157233,0.7338420716887389,0.8151871562667127
7,800,0.7377358490566037,0.7347337699925158,0.8138524325776013
7,850,0.7427672955974843,0.7425878466300252,0.8150439793072387
7,900,0.740251572327044,0.7393195023520424,0.8134546354392064
7,950,0.7371069182389937,0.7377127804647595,0.8131141886792803
7,1000,0.7345911949685534,0.7436701171169066,0.8156319713180851
7,1050,0.7415094339622641,0.7465059675650455,0.8111322250377216
7,1100,0.7383647798742138,0.7474869106033543,0.8147331871314514
7,1150,0.739622641509434,0.7458359716961436,0.813131872056655
7,1200,0.7339622641509433,0.726220997878739,0.812089616836965
7,1250,0.7345911949685534,0.7395017906672934,0.8102876784096649
7,1300,0.7320754716981132,0.7368126494686267,0.8124570852020224
7,1350,0.7327044025157233,0.7242388406227864,0.8107288697230839
7,1400,0.7415094339622641,0.7464778875748567,0.8105210471338726
7,1450,0.7327044025157233,0.7388046873704831,0.8089797425511023
7,1500,0.7257861635220126,0.7224621408413847,0.8098405212059986
7,1550,0.740880503144654,0.7415733821408101,0.8052151806905905
7,1600,0.7345911949685534,0.7373420515557029,0.8072118287619734
7,1650,0.7352201257861635,0.7347862617134645,0.8085674513885699
7,1700,0.730188679245283,0.7411094694946246,0.8118210369758104
7,1750,0.7345911949685534,0.7317993704408636,0.8067453568610753
7,1800,0.7289308176100628,0.7296943952572355,0.8096202341178232
7,1850,0.7339622641509433,0.7396192256275069,0.8031744067390162
7,1900,0.7283018867924528,0.7263185646379033,0.8058539950174473
7,1950,0.7283018867924528,0.7292280231716857,0.8078509976933314
7,2000,0.738993710691824,0.7475672430638529,0.8054732893985546
7,2050,0.729559748427673,0.7304311355397888,0.8023803517101491
7,2100,0.7327044025157233,0.7336314878546528,0.8089829581112127
7,2150,0.7339622641509433,0.7348133429095093,0.8081228281344
7,2200,0.7345911949685534,0.7378411631621844,0.8033194082070649
7,2250,0.7352201257861635,0.7418613836500058,0.8026254516047188
7,2300,0.7226415094339622,0.7131177468472107,0.802527776502222
7,2350,0.7320754716981133,0.7428734090526886,0.8050983138080535
7,2400,0.7345911949685534,0.7419561388232753,0.8049824249289051
7,2450,0.7276729559748427,0.735322559995552,0.8017446724674304
7,2500,0.729559748427673,0.7301947642505578,0.8049827032319801
8,0,0.4729559748427673,0.33200569037349054,0.4667366768200905
8,50,0.5276729559748428,0.6017868290930577,0.6428869191988767
8,100,0.6295597484276729,0.6885472546985187,0.7474556449836103
8,150,0.6610062893081761,0.7034076328911636,0.7898879832442994
8,200,0.6974842767295597,0.7309153561033015,0.8033542631160759
8,250,0.7050314465408805,0.7317397380227287,0.8089023272166956
8,300,0.720125786163522,0.738298997816057,0.8100564342975144
8,350,0.720754716981132,0.7436445103806151,0.8097086194636822
8,400,0.7251572327044025,0.7367455694913165,0.8059771485345256
8,450,0.7245283018867924,0.731882437088966,0.8101964307166815
8,500,0.729559748427673,0.7361467793736883,0.8121760642657461
8,550,0.7182389937106918,0.73131640985625,0.808877609265266
8,600,0.7270440251572327,0.729664189473149,0.8116757254317525
8,650,0.730817610062893,0.7461971598697513,0.8129068178687272
8,700,0.7238993710691823,0.7321734898320027,0.8122815759189915
8,750,0.7345911949685534,0.742366013817361,0.8081606453477235
8,800,0.7220125786163522,0.7279300009116861,0.808684023501767
8,850,0.7238993710691823,0.7288445031009684,0.8105586741734283
8,900,0.7345911949685534,0.742396477662538,0.8112276744113773
8,950,0.7238993710691823,0.7314931955465265,0.8059813645941901
8,1000,0.7320754716981133,0.7300435326192887,0.8129446527079122
8,1050,0.720754716981132,0.7316101641043996,0.8072071887539584
8,1100,0.719496855345912,0.7286907099271276,0.8077895523170355
8,1150,0.7264150943396227,0.7337534837868762,0.8083443706013619
8,1200,0.7333333333333333,0.742460578559218,0.8082247608101032
8,1250,0.7251572327044025,0.7354762507918532,0.8074665359106052
8,1300,0.7238993710691823,0.7271326902888944,0.801433681768783
8,1350,0.7270440251572327,0.7294406918860695,0.8071637825191346
8,1400,0.7176100628930817,0.7265911804544037,0.8083669933944765
8,1450,0.7383647798742138,0.7345183773043397,0.8090948378026488
8,1500,0.730188679245283,0.7299717509515424,0.8065227120820178
8,1550,0.730188679245283,0.7344116652318271,0.8081818105284836
8,1600,0.7358490566037736,0.7396771832992003,0.8042894528236862
8,1650,0.729559748427673,0.7361810991318297,0.8117990315516834
8,1700,0.7371069182389937,0.7404037363445031,0.8075653246892398
8,1750,0.7358490566037736,0.7406787998374771,0.8070832448561475
8,1800,0.7232704402515723,0.7243769703031926,0.8055277168989802
8,1850,0.7220125786163522,0.719870641356732,0.8054804900267774
8,1900,0.7276729559748427,0.7419614951622262,0.8063541262837309
8,1950,0.7327044025157233,0.7384155950925606,0.8050402349712862
8,2000,0.729559748427673,0.7354588248251772,0.8036070975169335
8,2050,0.7245283018867924,0.7194242251028113,0.8030907697074524
8,2100,0.7251572327044025,0.7332955840478448,0.8027757232053278
8,2150,0.7270440251572327,0.7330050175984425,0.807251340145265
8,2200,0.7270440251572327,0.734646057554922,0.8029243196533458
8,2250,0.7257861635220126,0.7200518133517532,0.8015590789884425
8,2300,0.728930817610063,0.7303344612674858,0.8032725658569438
8,2350,0.728930817610063,0.7358767146893092,0.8006342040045029
8,2400,0.7245283018867924,0.7184017132292404,0.7993139555540713
8,2450,0.7276729559748427,0.7331689499153302,0.8055961778319541
8,2500,0.7352201257861635,0.7296823011048593,0.804208169772297
9,0,0.5547169811320755,0.572759474574539,0.5223729662423008
9,50,0.5861635220125786,0.6506196548574493,0.7357343945029576
9,100,0.6553459119496855,0.698861009101954,0.7851356078115963
9,150,0.6754716981132075,0.7046360036285036,0.797590943414955
9,200,0.69937106918239,0.723591435709259,0.8031532012043101
9,250,0.7069182389937106,0.7272632912747715,0.8064983253112472
9,300,0.7119496855345911,0.7308061370441497,0.8061108265462171
9,350,0.7138364779874213,0.7362582802796745,0.8064098847686119
9,400,0.728930817610063,0.7400818967750613,0.8101103564459399
9,450,0.7270440251572327,0.7346996723202313,0.8102680531725854
9,500,0.7220125786163522,0.7301987074482919,0.8081808638341907
9,550,0.7327044025157233,0.7396618757931337,0.8069299100663614
9,600,0.7113207547169811,0.7211399405943182,0.8060100191426132
9,650,0.7314465408805031,0.7440979309825758,0.8081602970050414
9,700,0.7257861635220126,0.744032817972689,0.8068473843917431
9,750,0.729559748427673,0.7302351863120948,0.8120474734023432
9,800,0.730817610062893,0.733062841771441,0.8081911995465515
9,850,0.7257861635220126,0.7217412898230858,0.8052117960613621
9,900,0.729559748427673,0.7319175452902439,0.8036043666680117
9,950,0.7383647798742138,0.7474328180159707,0.8075511163895928
9,1000,0.730817610062893,0.7287618009924444,0.8048661652109097
9,1050,0.729559748427673,0.737778789104664,0.809272379625803
9,1100,0.7289308176100628,0.7392107952300097,0.8067403446226976
9,1150,0.7283018867924528,0.7399959584909902,0.8043667415301938
9,1200,0.7238993710691823,0.7198660348651539,0.8010747508143844
9,1250,0.7232704402515723,0.7308030398294947,0.8050984151567565
9,1300,0.7471698113207547,0.7542715569194905,0.8059168316771981
9,1350,0.7371069182389937,0.7461580216801387,0.8022121931070821
9,1400,0.7257861635220126,0.7296338851125367,0.8022577000662826
9,1450,0.7270440251572327,0.7242267464560938,0.8049308428455005
9,1500,0.7245283018867924,0.7249869810320593,0.80281749951181
9,1550,0.720754716981132,0.7151382246783449,0.8033136744679656
9,1600,0.7421383647798742,0.7548704251898319,0.8026172214870383
9,1650,0.7333333333333333,0.7370050098709972,0.8042863669064247
9,1700,0.7264150943396227,0.7211355208320079,0.7995898891101397
9,1750,0.7276729559748427,0.7323234211212439,0.8036007468726852
9,1800,0.720754716981132,0.7243044496098351,0.8023137363903998
9,1850,0.7238993710691823,0.7281831387571369,0.7973742197657337
9,1900,0.7270440251572327,0.7291684502173551,0.7969582707731213
